split_regime,pool,task,task_type,candidate_count,transformation,n_outer_units,n_matrix_columns,entropy_rank,participation_rank,median_correlation,ledoit_wolf_shrinkage_alpha,eigenvalue_probability_json,relative_entropy_rank
similarity_cluster,Classical multiview,esol,regression,32,row_centred,15,32,18.619635045861006,11.470701923342471,-0.013396216953125496,0.41149898695904025,"[0.012859343342469976, 0.012859343342469983, 0.012859343342469989, 0.01285934334246999, 0.012859343342469997, 0.012859343342469999, 0.01285934334247, 0.012859343342470006, 0.012859343342470006, 0.012859343342470011, 0.012859343342470011, 0.012859343342470013, 0.012859343342470013, 0.012859343342470016, 0.01285934334247002, 0.012859343342470022, 0.012859343342470023, 0.012859343342470029, 0.013814705278977896, 0.014446241811596712, 0.015668457979134992, 0.016429645844513813, 0.016934343552759006, 0.0202448906697394, 0.02329597291902857, 0.030741131097362033, 0.041108600562477726, 0.05573191072848098, 0.07686931919698575, 0.10826385504609486, 0.1316435261305782, 0.2033392190178098]",0.5818635951831564
similarity_cluster,Classical multiview,esol,regression,32,shared_morgan_linear_relative,15,32,3.571528363502823,1.6499341892055024,0.7879203011589996,0.18899508881167737,"[0.006096615768118579, 0.006096615768118592, 0.006096615768118594, 0.006096615768118601, 0.006096615768118607, 0.00609661576811861, 0.006096615768118616, 0.006096615768118618, 0.0060966157681186205, 0.006096615768118623, 0.006096615768118629, 0.006096615768118631, 0.006096615768118634, 0.006096615768118639, 0.006096615768118641, 0.00609661576811865, 0.0060966157681187315, 0.006133196997842111, 0.006158481468485465, 0.006243568743973524, 0.0062518023723861, 0.0064581107810516665, 0.006692274677142403, 0.006861385699377985, 0.007009146224411071, 0.008420680814083403, 0.011298613288415913, 0.013362980538831339, 0.015520591335775201, 0.01867597103053102, 0.7772707279696762]",0.11161026135946323
similarity_cluster,Classical multiview,esol,regression,32,fixed_morgan_rf_relative,15,32,13.237478908092038,6.7440226148765845,0.22165746728779775,0.2950547201943315,"[0.009517894199817113, 0.009517894199817118, 0.00951789419981712, 0.009517894199817132, 0.009517894199817134, 0.009517894199817137, 0.00951789419981714, 0.009517894199817143, 0.009517894199817144, 0.009517894199817144, 0.009517894199817146, 0.009517894199817148, 0.009517894199817153, 0.009517894199817158, 0.009517894199817162, 0.009517894199817162, 0.009517894199817177, 0.010112807595540044, 0.010914029537376559, 0.012144892411778076, 0.013412526865405745, 0.016553899925485317, 0.01950493314378178, 0.021026872256619623, 0.03318946126500849, 0.03909839634723714, 0.0507832253120552, 0.05498015963874327, 0.07228358401075664, 0.15719357683577703, 0.3269974334575437]",0.4136712158778762
similarity_cluster,Classical multiview,esol,regression,32,registry_median_relative,15,32,19.721040695851148,12.528118168493698,0.02837833882538055,0.4578236016528455,"[0.014768503279124025, 0.014768503279124032, 0.014768503279124033, 0.014768503279124039, 0.014768503279124039, 0.01476850327912404, 0.01476850327912404, 0.014768503279124044, 0.014768503279124046, 0.014768503279124053, 0.01476850327912406, 0.01476850327912406, 0.014768503279124061, 0.014768503279124063, 0.014768503279124066, 0.014768503279124079, 0.014768503279124089, 0.015912083949504132, 0.016540182217987184, 0.018079334569670494, 0.01824933521867659, 0.02118844483596129, 0.02298141428800602, 0.02714954893561196, 0.031784394354123474, 0.03747253918301416, 0.05419638769031679, 0.06474536338459044, 0.09676325069644916, 0.13145671963121067, 0.19241644529976873]",0.6162825217453484
similarity_cluster,Classical multiview,esol,regression,32,within_unit_rank,15,32,29.157912020171583,25.70621579775683,-0.004019864962143058,0.7459085537188078,"[0.02330964230371271, 0.02330964230371272, 0.023309642303712727, 0.02330964230371273, 0.02330964230371273, 0.023309642303712737, 0.02330964230371274, 0.02330964230371274, 0.023309642303712744, 0.023309642303712744, 0.023309642303712748, 0.02330964230371275, 0.023309642303712755, 0.023309642303712755, 0.023309642303712765, 0.02330964230371277, 0.02330964230371277, 0.023309642303712772, 0.024694048589896902, 0.024939893700485227, 0.02570363314500018, 0.02900436086909038, 0.030106592958670894, 0.03053426052652746, 0.03364766759612135, 0.03640129322986796, 0.039562000943500764, 0.04390980718311475, 0.04721782357262312, 0.054505874475213704, 0.06328039587542249, 0.09691878586763544]",0.911184750630362
similarity_cluster,Homogeneous Morgan,bace,classification,4,raw,15,4,3.066157197917824,2.579031186088985,0.4129920574256949,0.2587219823484624,"[0.0740880556619906, 0.10974436017453723, 0.2718030655911103, 0.5443645185723619]",0.766539299479456
similarity_cluster,Homogeneous Morgan,bace,classification,4,row_centred,15,4,2.842314056860292,2.3791433965008495,-0.1754475805781747,0.20495749763364818,"[0.05123937440841197, 0.08734866248487919, 0.29097624228919494, 0.570435720817514]",0.710578514215073
similarity_cluster,Homogeneous Morgan,bace,classification,4,shared_morgan_linear_relative,15,4,1.454335639553863,1.2130236704114397,0.8696182014073498,0.08207371016330993,"[0.032857523352445205, 0.061893446999135786, 0.905249029648419]",0.36358390988846573
similarity_cluster,Homogeneous Morgan,bace,classification,4,fixed_morgan_rf_relative,15,4,3.133662695904674,2.6988317661430825,0.35318464620479817,0.31194093784666654,"[0.08304535108134103, 0.09757560997492061, 0.3137151568342513, 0.5056638821094872]",0.7834156739761685
similarity_cluster,Homogeneous Morgan,bace,classification,4,registry_median_relative,15,4,1.817428525256853,1.4718952336491609,0.7482958503655753,0.12237974378747941,"[0.05441536200158301, 0.13414058404173682, 0.8114440539566802]",0.45435713131421324
similarity_cluster,Homogeneous Morgan,bace,classification,4,within_unit_rank,15,4,3.9848051667224005,3.9699900864236963,-0.02507464495973783,0.873177347905903,"[0.21829433697647566, 0.24840150646011938, 0.2538573509718877, 0.27944680559151724]",0.9962012916806001
similarity_cluster,Homogeneous Morgan,bace,classification,8,raw,15,8,5.123874468357522,3.8027901183426005,0.3632536779362164,0.24665102229749208,"[0.03256215758500682, 0.03393605499292745, 0.0405536459014011, 0.04545979447446862, 0.059683129910967976, 0.1473392709452603, 0.20475045689801796, 0.43571548929194975]",0.6404843085446903
similarity_cluster,Homogeneous Morgan,bace,classification,8,row_centred,15,8,4.971384417496388,3.7224622376747836,-0.16675170461627675,0.22512807311723998,"[0.028141009139655004, 0.03265452161917951, 0.03404549822745765, 0.05453745429823658, 0.06810464492773811, 0.08717037265453104, 0.28188025385375304, 0.4134662452794489]",0.6214230521870485
similarity_cluster,Homogeneous Morgan,bace,classification,8,shared_morgan_linear_relative,15,8,2.3077012247144304,1.6014663374850273,0.7647197711942977,0.0868515634138929,"[0.013593557519530248, 0.014306015492619898, 0.02022233940985872, 0.024296819831373197, 0.02746023170283198, 0.12053357911000216, 0.7795874569337838]",0.2884626530893038
similarity_cluster,Homogeneous Morgan,bace,classification,8,fixed_morgan_rf_relative,15,8,6.453438521000404,5.417666867557387,0.13883171238339037,0.38785314562934753,"[0.04995886035589702, 0.05027752386114712, 0.06145057877368647, 0.07022853445403722, 0.11582246602617743, 0.12226126112702687, 0.23309198102799242, 0.2969087943740355]",0.8066798151250505
similarity_cluster,Homogeneous Morgan,bace,classification,8,registry_median_relative,15,8,4.495970913176798,3.4717517243012166,0.24130578225764096,0.24388505302446598,"[0.03792178344317107, 0.041010917925158284, 0.054358779910136865, 0.056004741240971094, 0.077408429508039, 0.3220687182618442, 0.41122662971067936]",0.5619963641470997
similarity_cluster,Homogeneous Morgan,bace,classification,8,within_unit_rank,15,8,7.218945691525776,6.512030111133898,-0.06885939216679768,0.5775119034845912,"[0.07218898793557386, 0.07909814861953404, 0.08035221394120072, 0.09162781077630724, 0.1024348773771324, 0.1323702490936926, 0.19288179748834816, 0.24904591476821084]",0.902368211440722
similarity_cluster,Homogeneous Morgan,bace,classification,16,raw,15,16,5.884309271325061,3.195039658972466,0.5025180677417004,0.18178287896648493,"[0.01136142993540532, 0.011361429935405341, 0.011386169104620845, 0.011586356718324862, 0.01215876788835207, 0.013055889562378948, 0.01340807202402566, 0.014486722916189555, 0.02038055856887118, 0.02322243848094531, 0.02963537096454398, 0.03313155102546596, 0.04154201743622175, 0.09624853388153648, 0.12604789364461513, 0.5309867979130976]",0.3677693294578163
similarity_cluster,Homogeneous Morgan,bace,classification,16,row_centred,15,16,11.029833742738349,7.959247240804193,-0.039614682565378236,0.3698980231223502,"[0.0231186264451469, 0.023118626445146916, 0.023160523832008607, 0.023460135460899516, 0.024552516223501013, 0.026046988098905266, 0.027373134087410173, 0.02866248718601954, 0.033438205880418084, 0.047245458331979906, 0.05138141845614574, 0.06445414924977544, 0.0724735746124738, 0.10234820284839645, 0.17805710429482213, 0.2511088485469505]",0.6893646089211468
similarity_cluster,Homogeneous Morgan,bace,classification,16,shared_morgan_linear_relative,15,16,2.8786550367419967,1.6735824884197692,0.7461575303022157,0.08554305634036356,"[0.00570287042269091, 0.005712748901681063, 0.005792666028928591, 0.006214562092531452, 0.006242543878632211, 0.006634346963289463, 0.007516993286227924, 0.007915715015117257, 0.013013938497364505, 0.013765972735185086, 0.01670279594577688, 0.025396967307655043, 0.03766410417130276, 0.0742856218613046, 0.7674381528923123]",0.1799159397963748
similarity_cluster,Homogeneous Morgan,bace,classification,16,fixed_morgan_rf_relative,15,16,11.198368199614787,8.085278867544705,0.18016758301210867,0.37805058218353943,"[0.023628161386471187, 0.023628161386471225, 0.0239875797677648, 0.024599669362478316, 0.024630490867747518, 0.02649750333847862, 0.027507096726362177, 0.03047444683509533, 0.037621489235832306, 0.041119055374710486, 0.05353993830991681, 0.0678622289077758, 0.07873796459956779, 0.10036456014337676, 0.157432256161315, 0.2583693975966359]",0.6998980124759242
similarity_cluster,Homogeneous Morgan,bace,classification,16,registry_median_relative,15,16,9.497607892104572,6.5374381693896515,0.22575922863482656,0.329438539981119,"[0.0219625693320746, 0.02200489181988762, 0.022533199622681153, 0.02323793675277792, 0.02417627588106791, 0.02521286228082148, 0.026968867390767797, 0.03133875181980178, 0.03809322109934601, 0.04195067754023545, 0.056029537282350064, 0.06902764085057335, 0.10777146613616492, 0.19292187584345405, 0.29677022634799594]",0.5936004932565357
similarity_cluster,Homogeneous Morgan,bace,classification,16,within_unit_rank,15,16,14.400329735347663,12.800874756733746,-0.030868623131520403,0.6260814620292894,"[0.03913009137683057, 0.039130091376830614, 0.039261583876517396, 0.03930387345059055, 0.039553473433976374, 0.04197535998531313, 0.04504073212937981, 0.04575434533719848, 0.04777859953295026, 0.06054428906611132, 0.06400204428047467, 0.06909107578171939, 0.07355402456105199, 0.09114998474635527, 0.11063192069463318, 0.15409851037006705]",0.9000206084592289
similarity_cluster,Homogeneous Morgan,bace,classification,32,raw,15,32,7.635449233195855,3.254748370363923,0.5424887644031378,0.17981920603022983,"[0.005619350188444649, 0.005619350188444656, 0.005619350188444665, 0.00561935018844467, 0.0056193501884446734, 0.005619350188444676, 0.005619350188444679, 0.005619350188444682, 0.005619350188444684, 0.0056193501884446865, 0.00561935018844469, 0.005619350188444691, 0.005619350188444694, 0.005619350188444696, 0.005619350188444703, 0.005619350188444703, 0.005619350188444719, 0.005619350188444755, 0.007607174236941884, 0.00916849934808436, 0.009729054592367293, 0.010724340886357122, 0.012890130060936271, 0.017028876534289774, 0.018547732813843466, 0.019777952849488026, 0.021328574254468758, 0.027579111678129396, 0.04017335433557514, 0.07025246250193647, 0.09752151921079211, 0.5365229133047855]",0.23860778853737047
similarity_cluster,Homogeneous Morgan,bace,classification,32,row_centred,15,32,22.417593751476335,15.151608053396986,-0.019408070505421746,0.47936725953468157,"[0.014980226860458759, 0.014980226860458782, 0.014980226860458783, 0.014980226860458783, 0.01498022686045879, 0.014980226860458792, 0.014980226860458794, 0.014980226860458794, 0.014980226860458794, 0.0149802268604588, 0.014980226860458804, 0.014980226860458808, 0.014980226860458813, 0.014980226860458815, 0.01498022686045882, 0.014980226860458822, 0.014980226860458825, 0.014980226860458832, 0.01818487056661364, 0.020796557095158368, 0.02214537865481002, 0.023792882680655162, 0.02847549182478911, 0.031587765507138585, 0.036383945736246176, 0.039125904449133636, 0.042867353876803925, 0.04528969874923059, 0.06500314762044816, 0.08105660191810146, 0.10038990552587468, 0.1752564123067381]",0.7005498047336355
similarity_cluster,Homogeneous Morgan,bace,classification,32,shared_morgan_linear_relative,15,32,2.996166400408164,1.5869133672912275,0.7992485628984175,0.0717837523312968,"[0.0023156049139127, 0.002315604913912766, 0.002315604913912783, 0.0023156049139127846, 0.00231560491391279, 0.002315604913912792, 0.0023156049139127946, 0.002315604913912797, 0.0023156049139128, 0.0023156049139128024, 0.002315604913912806, 0.002315604913912808, 0.002315604913912812, 0.0023156049139128197, 0.0023156049139128267, 0.0023156049139128306, 0.0023156049139128492, 0.0033176076168520553, 0.003919407241938952, 0.004477148514924202, 0.004865592600060695, 0.005808315591618093, 0.0066926984830718746, 0.008186903175578308, 0.00911354151241409, 0.012102217784385864, 0.013695548703693449, 0.017998222273289143, 0.026828455387304995, 0.05267258946523522, 0.7909564681131154]",0.09363020001275513
similarity_cluster,Homogeneous Morgan,bace,classification,32,fixed_morgan_rf_relative,15,32,20.521134142891977,12.83445966086686,0.1463641191054378,0.43131231518045154,"[0.013478509849389067, 0.013478509849389095, 0.013478509849389095, 0.013478509849389097, 0.013478509849389099, 0.013478509849389104, 0.013478509849389104, 0.013478509849389104, 0.013478509849389104, 0.01347850984938911, 0.013478509849389112, 0.013478509849389112, 0.013478509849389116, 0.01347850984938912, 0.013478509849389125, 0.013478509849389128, 0.013478509849389135, 0.013478509849389156, 0.017964842390511843, 0.019274402085313284, 0.02087246113673156, 0.023172647185329156, 0.026431619465975425, 0.027940637279705773, 0.033458788180234206, 0.03715869809058195, 0.04423725290345974, 0.051741457320934804, 0.0593942384095134, 0.07497840662591546, 0.11695685377905861, 0.20380451785773085]",0.6412854419653743
similarity_cluster,Homogeneous Morgan,bace,classification,32,registry_median_relative,15,32,7.12881407371746,3.146846153346366,0.5405863537905806,0.14762063436565284,"[0.0047619559472790824, 0.0047619559472791, 0.004761955947279108, 0.004761955947279109, 0.004761955947279116, 0.004761955947279117, 0.004761955947279119, 0.004761955947279125, 0.004761955947279127, 0.0047619559472791275, 0.004761955947279132, 0.004761955947279133, 0.004761955947279143, 0.004761955947279146, 0.004761955947279146, 0.00476195594727915, 0.004761955947279165, 0.006607082189571232, 0.008558824759892017, 0.010182254946072456, 0.010742599704992865, 0.01427634456365746, 0.015551906488205645, 0.019179503623687953, 0.02083051282280159, 0.02661169002097792, 0.02911145546087383, 0.04066389932122534, 0.07883996792544937, 0.09208379800370993, 0.5458069090651373]",0.22277543980367062
similarity_cluster,Homogeneous Morgan,bace,classification,32,within_unit_rank,15,32,24.38422536375166,17.784210632582933,-0.020207833461947967,0.533389669355068,"[0.016668427167345855, 0.016668427167345862, 0.016668427167345866, 0.01666842716734587, 0.01666842716734587, 0.016668427167345873, 0.016668427167345873, 0.01666842716734588, 0.01666842716734588, 0.01666842716734588, 0.01666842716734588, 0.016668427167345883, 0.016668427167345883, 0.01666842716734589, 0.016668427167345894, 0.016668427167345897, 0.0166684271673459, 0.016668427167345914, 0.020661925048884318, 0.021271809874767286, 0.024679413842690824, 0.025393930534722966, 0.028994292069102624, 0.031753373975365616, 0.03749040960013651, 0.04281798160600787, 0.04642292683830017, 0.0531205116194513, 0.05733590566203755, 0.06791620953801958, 0.09087218278754804, 0.15123743799073958]",0.7620070426172394
similarity_cluster,Homogeneous Morgan,clintox,classification,4,raw,15,4,1.6255082084341903,1.2871102905000797,0.8526804864720126,0.07852189907076094,"[0.020353656228938706, 0.027079668873468746, 0.07497610966128225, 0.8775905652363103]",0.4063770521085476
