endpoint,repeat,repeat_seed,outer_fold,pool_size,signal_correlation,simulation_replicates,top3_hit,chance_adjusted_hit,mrr,fixed_normalized_regret
tdc_pgp_broccatelli,1,11,1,8,0.75,500,0.748,0.5968,0.5476571428571428,0.07570615609626319
tdc_pgp_broccatelli,1,11,1,8,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,1,11,1,16,0.0,500,0.194,0.007999999999999969,0.22096703574203577,0.3986898018880471
tdc_pgp_broccatelli,1,11,1,16,0.1,500,0.198,0.012923076923076891,0.2223194083694084,0.31763595266586914
tdc_pgp_broccatelli,1,11,1,16,0.25,500,0.26,0.0892307692307692,0.26832670940170944,0.25465789123786736
tdc_pgp_broccatelli,1,11,1,16,0.5,500,0.342,0.19015384615384615,0.31869048451548454,0.15198617205158876
tdc_pgp_broccatelli,1,11,1,16,0.75,500,0.498,0.3821538461538461,0.4010794760794761,0.10537880600983889
tdc_pgp_broccatelli,1,11,1,16,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,1,11,1,32,0.0,500,0.076,-0.01958620689655172,0.12114844067014348,0.37112112750964
tdc_pgp_broccatelli,1,11,1,32,0.1,500,0.122,0.03117241379310345,0.1502166876666255,0.3463800026592212
tdc_pgp_broccatelli,1,11,1,32,0.25,500,0.19,0.10620689655172415,0.19416619459176454,0.2647940433453
tdc_pgp_broccatelli,1,11,1,32,0.5,500,0.246,0.168,0.229556802475103,0.2044244116473874
tdc_pgp_broccatelli,1,11,1,32,0.75,500,0.372,0.3070344827586207,0.3136838119888268,0.1282286929929529
tdc_pgp_broccatelli,1,11,1,32,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,1,11,2,4,0.0,500,0.744,-0.024,0.5306666666666667,0.37405788590604017
tdc_pgp_broccatelli,1,11,2,4,0.1,500,0.776,0.104,0.5513333333333332,0.3314899328859058
tdc_pgp_broccatelli,1,11,2,4,0.25,500,0.848,0.392,0.6076666666666667,0.29183305369127494
tdc_pgp_broccatelli,1,11,2,4,0.5,500,0.948,0.792,0.74,0.17826929530201324
tdc_pgp_broccatelli,1,11,2,4,0.75,500,1.0,1.0,0.8823333333333334,0.08079278523489922
tdc_pgp_broccatelli,1,11,2,4,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,1,11,2,8,0.0,500,0.368,-0.011199999999999995,0.3529333333333333,0.3302940436241614
tdc_pgp_broccatelli,1,11,2,8,0.1,500,0.39,0.024000000000000004,0.35176666666666667,0.2745767617449668
tdc_pgp_broccatelli,1,11,2,8,0.25,500,0.45,0.12,0.3825928571428572,0.21974958053691293
tdc_pgp_broccatelli,1,11,2,8,0.5,500,0.56,0.296,0.46709523809523806,0.12393162751677861
tdc_pgp_broccatelli,1,11,2,8,0.75,500,0.686,0.49760000000000004,0.531607142857143,0.0718758389261746
tdc_pgp_broccatelli,1,11,2,8,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,1,11,2,16,0.0,500,0.184,-0.004307692307692344,0.21181383893883896,0.2418871644295295
tdc_pgp_broccatelli,1,11,2,16,0.1,500,0.222,0.042461538461538426,0.2264493228993229,0.19911912751677788
tdc_pgp_broccatelli,1,11,2,16,0.25,500,0.234,0.057230769230769196,0.2485654761904762,0.16720008389261687
tdc_pgp_broccatelli,1,11,2,16,0.5,500,0.312,0.15323076923076917,0.2909337384837385,0.11464177852348931
tdc_pgp_broccatelli,1,11,2,16,0.75,500,0.416,0.2812307692307692,0.3590581141081141,0.07021812080536848
tdc_pgp_broccatelli,1,11,2,16,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,1,11,2,32,0.0,500,0.084,-0.010758620689655168,0.11719742508852699,0.2724211409395965
tdc_pgp_broccatelli,1,11,2,32,0.1,500,0.108,0.015724137931034488,0.14368901608466544,0.2487932046979859
tdc_pgp_broccatelli,1,11,2,32,0.25,500,0.176,0.09075862068965518,0.1867197525629956,0.18714723154362342
tdc_pgp_broccatelli,1,11,2,32,0.5,500,0.214,0.1326896551724138,0.23034698814161658,0.13420008389261678
tdc_pgp_broccatelli,1,11,2,32,0.75,500,0.382,0.31806896551724134,0.3332003694744555,0.07583473154362355
tdc_pgp_broccatelli,1,11,2,32,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,1,11,3,4,0.0,500,0.746,-0.016,0.5275,0.3202373247033453
tdc_pgp_broccatelli,1,11,3,4,0.1,500,0.776,0.104,0.5506666666666666,0.3022955771305298
tdc_pgp_broccatelli,1,11,3,4,0.25,500,0.86,0.44,0.6193333333333333,0.2422243797195264
tdc_pgp_broccatelli,1,11,3,4,0.5,500,0.936,0.744,0.7483333333333334,0.14049946062567506
tdc_pgp_broccatelli,1,11,3,4,0.75,500,1.0,1.0,0.8523333333333333,0.0680690399137007
tdc_pgp_broccatelli,1,11,3,4,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,1,11,3,8,0.0,500,0.352,-0.03680000000000001,0.3356,0.3072265372168261
tdc_pgp_broccatelli,1,11,3,8,0.1,500,0.41,0.056,0.35189761904761907,0.24697734627831486
tdc_pgp_broccatelli,1,11,3,8,0.25,500,0.444,0.11040000000000001,0.3768309523809523,0.18515426105717156
tdc_pgp_broccatelli,1,11,3,8,0.5,500,0.564,0.3024,0.44262380952380953,0.10909061488672944
tdc_pgp_broccatelli,1,11,3,8,0.75,500,0.694,0.5104000000000001,0.5253238095238096,0.06150485436893037
tdc_pgp_broccatelli,1,11,3,8,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,1,11,3,16,0.0,500,0.222,0.04246153846153843,0.23735775890775893,0.3814034519956848
tdc_pgp_broccatelli,1,11,3,16,0.1,500,0.216,0.03507692307692305,0.24189645077145075,0.3078824163969793
tdc_pgp_broccatelli,1,11,3,16,0.25,500,0.272,0.10399999999999997,0.26265185370185373,0.265214670981661
tdc_pgp_broccatelli,1,11,3,16,0.5,500,0.416,0.2812307692307692,0.3507982267732268,0.18463915857605168
tdc_pgp_broccatelli,1,11,3,16,0.75,500,0.588,0.4929230769230769,0.48201875346875345,0.10737971952535043
tdc_pgp_broccatelli,1,11,3,16,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,1,11,3,32,0.0,500,0.12,0.02896551724137932,0.13605334487191797,0.36282470334412065
tdc_pgp_broccatelli,1,11,3,32,0.1,500,0.108,0.015724137931034488,0.1487945071131729,0.30582254584681745
tdc_pgp_broccatelli,1,11,3,32,0.25,500,0.186,0.10179310344827587,0.20415496899014438,0.2401067961165047
tdc_pgp_broccatelli,1,11,3,32,0.5,500,0.244,0.16579310344827583,0.22977291271646372,0.19623894282632126
tdc_pgp_broccatelli,1,11,3,32,0.75,500,0.482,0.42841379310344824,0.4088977469537687,0.12070765911542602
tdc_pgp_broccatelli,1,11,3,32,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,1,4,0.0,500,0.762,0.048,0.5255,0.11262698133145338
tdc_pgp_broccatelli,2,23,1,4,0.1,500,0.772,0.088,0.5413333333333332,0.10787108136667706
tdc_pgp_broccatelli,2,23,1,4,0.25,500,0.848,0.392,0.608,0.08656076083127741
tdc_pgp_broccatelli,2,23,1,4,0.5,500,0.942,0.768,0.7285,0.05475942233180609
tdc_pgp_broccatelli,2,23,1,4,0.75,500,0.996,0.984,0.8436666666666667,0.030576259246212916
tdc_pgp_broccatelli,2,23,1,4,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,1,8,0.0,500,0.346,-0.0464,0.326802380952381,0.2582599506868606
tdc_pgp_broccatelli,2,23,1,8,0.1,500,0.422,0.0752,0.3733547619047619,0.22082916519901294
tdc_pgp_broccatelli,2,23,1,8,0.25,500,0.546,0.2736,0.4264714285714286,0.18434906657273598
tdc_pgp_broccatelli,2,23,1,8,0.5,500,0.646,0.43360000000000004,0.5206761904761905,0.09882599506868522
tdc_pgp_broccatelli,2,23,1,8,0.75,500,0.846,0.7535999999999999,0.646397619047619,0.05216836914406399
tdc_pgp_broccatelli,2,23,1,8,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,1,16,0.0,500,0.186,-0.0018461538461538786,0.20443763181263183,0.2972909475167312
tdc_pgp_broccatelli,2,23,1,16,0.1,500,0.21,0.027692307692307662,0.22612929015429017,0.24202007749207463
tdc_pgp_broccatelli,2,23,1,16,0.25,500,0.276,0.10892307692307687,0.27528127428127425,0.1978502994011976
tdc_pgp_broccatelli,2,23,1,16,0.5,500,0.354,0.20492307692307687,0.3257322927072927,0.12975449101796396
tdc_pgp_broccatelli,2,23,1,16,0.75,500,0.47,0.34769230769230763,0.39357897102897105,0.0832053539978865
tdc_pgp_broccatelli,2,23,1,16,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,1,32,0.0,500,0.086,-0.008551724137931028,0.12591778621066266,0.2831465304684746
tdc_pgp_broccatelli,2,23,1,32,0.1,500,0.138,0.048827586206896555,0.16479481619046385,0.2547319478689678
tdc_pgp_broccatelli,2,23,1,32,0.25,500,0.19,0.10620689655172415,0.19258924616839432,0.20987425149700578
tdc_pgp_broccatelli,2,23,1,32,0.5,500,0.252,0.17462068965517238,0.25599299324178565,0.15818703768932707
tdc_pgp_broccatelli,2,23,1,32,0.75,500,0.448,0.3908965517241379,0.38338789405812623,0.08616625572384623
tdc_pgp_broccatelli,2,23,1,32,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,2,4,0.0,500,0.734,-0.064,0.5048333333333332,0.10827803443931384
tdc_pgp_broccatelli,2,23,2,4,0.1,500,0.788,0.152,0.5643333333333334,0.09567408651827197
tdc_pgp_broccatelli,2,23,2,4,0.25,500,0.864,0.456,0.634,0.0818236035279315
tdc_pgp_broccatelli,2,23,2,4,0.5,500,0.95,0.8,0.7665,0.04991936161276916
tdc_pgp_broccatelli,2,23,2,4,0.75,500,0.994,0.976,0.8991666666666667,0.01946157076858528
tdc_pgp_broccatelli,2,23,2,4,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,2,8,0.0,500,0.366,-0.014399999999999996,0.3500738095238095,0.24460982780344448
tdc_pgp_broccatelli,2,23,2,8,0.1,500,0.424,0.07840000000000001,0.3679904761904762,0.20821419571608593
tdc_pgp_broccatelli,2,23,2,8,0.25,500,0.492,0.1872,0.39756904761904766,0.16150020999580034
tdc_pgp_broccatelli,2,23,2,8,0.5,500,0.602,0.36319999999999997,0.4798047619047619,0.09518101637967229
tdc_pgp_broccatelli,2,23,2,8,0.75,500,0.786,0.6576000000000001,0.5646380952380953,0.03300881982360304
tdc_pgp_broccatelli,2,23,2,8,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,2,16,0.0,500,0.188,0.0006153846153845772,0.21381023421023423,0.31479126417471764
tdc_pgp_broccatelli,2,23,2,16,0.1,500,0.244,0.06953846153846151,0.24479650904650904,0.2630004199916013
tdc_pgp_broccatelli,2,23,2,16,0.25,500,0.276,0.1089230769230769,0.28573240093240093,0.1888954220915594
tdc_pgp_broccatelli,2,23,2,16,0.5,500,0.344,0.19261538461538458,0.32056745476745474,0.13714741705166
tdc_pgp_broccatelli,2,23,2,16,0.75,500,0.466,0.3427692307692307,0.41516874791874797,0.0891885762284764
tdc_pgp_broccatelli,2,23,2,16,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,2,32,0.0,500,0.09,-0.004137931034482753,0.12257040541962798,0.3164460310793796
tdc_pgp_broccatelli,2,23,2,32,0.1,500,0.12,0.028965517241379312,0.15272588212305982,0.2589290214195728
tdc_pgp_broccatelli,2,23,2,32,0.25,500,0.132,0.042206896551724146,0.15941948944396653,0.2101528769424623
tdc_pgp_broccatelli,2,23,2,32,0.5,500,0.252,0.17462068965517238,0.25079323539407766,0.1413112137757256
tdc_pgp_broccatelli,2,23,2,32,0.75,500,0.322,0.2518620689655172,0.2990649215196214,0.10493742125157583
tdc_pgp_broccatelli,2,23,2,32,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,3,4,0.0,500,0.792,0.168,0.558,0.3747487969201155
tdc_pgp_broccatelli,2,23,3,4,0.1,500,0.768,0.072,0.556,0.3772139878087904
tdc_pgp_broccatelli,2,23,3,4,0.25,500,0.86,0.44,0.622,0.3119191530317615
tdc_pgp_broccatelli,2,23,3,4,0.5,500,0.938,0.752,0.7538333333333334,0.18817965992941965
tdc_pgp_broccatelli,2,23,3,4,0.75,500,0.996,0.984,0.8876666666666667,0.07748476098812995
tdc_pgp_broccatelli,2,23,3,4,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,3,8,0.0,500,0.346,-0.04639999999999998,0.33643333333333336,0.37814436958614167
tdc_pgp_broccatelli,2,23,3,8,0.1,500,0.374,-0.0015999999999999873,0.32815238095238103,0.33566057106191965
tdc_pgp_broccatelli,2,23,3,8,0.25,500,0.438,0.1008,0.40015952380952385,0.26653063843439295
tdc_pgp_broccatelli,2,23,3,8,0.5,500,0.578,0.32480000000000003,0.4746619047619048,0.16844465832531344
tdc_pgp_broccatelli,2,23,3,8,0.75,500,0.758,0.6127999999999999,0.5806261904761905,0.10009303817773528
tdc_pgp_broccatelli,2,23,3,8,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,3,16,0.0,500,0.184,-0.0043076923076923405,0.21210376290376287,0.3665511709977552
tdc_pgp_broccatelli,2,23,3,16,0.1,500,0.242,0.06707692307692305,0.24356838994338995,0.2927468719923012
tdc_pgp_broccatelli,2,23,3,16,0.25,500,0.27,0.1015384615384615,0.2716194083694084,0.22309592556945898
tdc_pgp_broccatelli,2,23,3,16,0.5,500,0.34,0.18769230769230769,0.31568789821289817,0.15423548283606112
tdc_pgp_broccatelli,2,23,3,16,0.75,500,0.542,0.4363076923076923,0.4318588966588967,0.10263522617901874
tdc_pgp_broccatelli,2,23,3,16,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,2,23,3,32,0.0,500,0.092,-0.0019310344827586166,0.12421892014806438,0.3359576515880665
tdc_pgp_broccatelli,2,23,3,32,0.1,500,0.12,0.02896551724137932,0.14540981692211397,0.28975553416746985
tdc_pgp_broccatelli,2,23,3,32,0.25,500,0.17,0.08413793103448276,0.189151914886481,0.22849727301892944
tdc_pgp_broccatelli,2,23,3,32,0.5,500,0.274,0.19889655172413795,0.26932280752514964,0.1742925890279123
tdc_pgp_broccatelli,2,23,3,32,0.75,500,0.488,0.43503448275862067,0.41180566417631365,0.1149271735643252
tdc_pgp_broccatelli,2,23,3,32,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,1,4,0.0,500,0.732,-0.072,0.5246666666666666,0.17246039603960298
tdc_pgp_broccatelli,3,37,1,4,0.1,500,0.796,0.184,0.5643333333333334,0.1550115511551146
tdc_pgp_broccatelli,3,37,1,4,0.25,500,0.83,0.32,0.5938333333333332,0.13322112211221032
tdc_pgp_broccatelli,3,37,1,4,0.5,500,0.93,0.72,0.7378333333333333,0.06893399339933934
tdc_pgp_broccatelli,3,37,1,4,0.75,500,1.0,1.0,0.8493333333333333,0.03192739273927355
tdc_pgp_broccatelli,3,37,1,4,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,1,8,0.0,500,0.342,-0.05279999999999999,0.32530952380952377,0.22517409240923725
tdc_pgp_broccatelli,3,37,1,8,0.1,500,0.396,0.03359999999999999,0.35702142857142855,0.18009818481847836
tdc_pgp_broccatelli,3,37,1,8,0.25,500,0.46,0.136,0.3993142857142857,0.14101526402639944
tdc_pgp_broccatelli,3,37,1,8,0.5,500,0.62,0.392,0.48132857142857144,0.09255569306930403
tdc_pgp_broccatelli,3,37,1,8,0.75,500,0.766,0.6256,0.5906285714285715,0.05450783828382595
tdc_pgp_broccatelli,3,37,1,8,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,1,16,0.0,500,0.18,-0.009230769230769258,0.2085392024642025,0.39888118811881323
tdc_pgp_broccatelli,3,37,1,16,0.1,500,0.222,0.042461538461538426,0.2325349483849484,0.3671844059405956
tdc_pgp_broccatelli,3,37,1,16,0.25,500,0.254,0.0818461538461538,0.271379045954046,0.28576608910891266
tdc_pgp_broccatelli,3,37,1,16,0.5,500,0.448,0.3206153846153846,0.3859059218559219,0.18014933993399534
tdc_pgp_broccatelli,3,37,1,16,0.75,500,0.61,0.52,0.5122329947829949,0.10520792079208112
tdc_pgp_broccatelli,3,37,1,16,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,1,32,0.0,500,0.092,-0.0019310344827586175,0.12741207980286637,0.4443741749174927
tdc_pgp_broccatelli,3,37,1,32,0.1,500,0.158,0.07089655172413793,0.17961576365859536,0.3798275577557765
tdc_pgp_broccatelli,3,37,1,32,0.25,500,0.192,0.10841379310344829,0.20688706172707463,0.3370268151815194
tdc_pgp_broccatelli,3,37,1,32,0.5,500,0.348,0.280551724137931,0.316717042650533,0.21899174917491895
tdc_pgp_broccatelli,3,37,1,32,0.75,500,0.578,0.5343448275862067,0.4933127463098663,0.11516996699670137
tdc_pgp_broccatelli,3,37,1,32,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,2,4,0.0,500,0.744,-0.024,0.5076666666666666,0.29897949451597655
tdc_pgp_broccatelli,3,37,2,4,0.1,500,0.788,0.152,0.5476666666666666,0.2638149737720566
tdc_pgp_broccatelli,3,37,2,4,0.25,500,0.852,0.408,0.6036666666666666,0.21986838340486528
tdc_pgp_broccatelli,3,37,2,4,0.5,500,0.946,0.784,0.7208333333333333,0.14307677634716368
tdc_pgp_broccatelli,3,37,2,4,0.75,500,0.992,0.968,0.8563333333333333,0.065823557463043
tdc_pgp_broccatelli,3,37,2,4,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,2,8,0.0,500,0.34,-0.055999999999999994,0.336,0.3127324749642324
tdc_pgp_broccatelli,3,37,2,8,0.1,500,0.428,0.08480000000000001,0.3803714285714286,0.26275727229375095
tdc_pgp_broccatelli,3,37,2,8,0.25,500,0.486,0.1776,0.4174880952380952,0.21384453981878682
tdc_pgp_broccatelli,3,37,2,8,0.5,500,0.594,0.35040000000000004,0.4788261904761905,0.13163185503099503
tdc_pgp_broccatelli,3,37,2,8,0.75,500,0.732,0.5712,0.554797619047619,0.08845398187887325
tdc_pgp_broccatelli,3,37,2,8,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,2,16,0.0,500,0.186,-0.001846153846153877,0.21463667166167166,0.3606933714830724
tdc_pgp_broccatelli,3,37,2,16,0.1,500,0.272,0.10399999999999997,0.24424007104007106,0.32115212207916205
tdc_pgp_broccatelli,3,37,2,16,0.25,500,0.29,0.12615384615384614,0.27836407203907204,0.2643834048640928
tdc_pgp_broccatelli,3,37,2,16,0.5,500,0.41,0.2738461538461538,0.36398318625818626,0.18238149737720705
tdc_pgp_broccatelli,3,37,2,16,0.75,500,0.55,0.4461538461538461,0.46579479964479964,0.12527038626609582
tdc_pgp_broccatelli,3,37,2,16,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,2,32,0.0,500,0.1,0.006896551724137934,0.1292999964308711,0.3675221745350513
tdc_pgp_broccatelli,3,37,2,32,0.1,500,0.134,0.044413793103448285,0.15503463718020172,0.32725608011445056
tdc_pgp_broccatelli,3,37,2,32,0.25,500,0.198,0.1150344827586207,0.2069104056722228,0.275203624225085
tdc_pgp_broccatelli,3,37,2,32,0.5,500,0.338,0.2695172413793103,0.30085428559009814,0.2037587029089192
tdc_pgp_broccatelli,3,37,2,32,0.75,500,0.658,0.6226206896551724,0.5387232729830554,0.11369480209823687
tdc_pgp_broccatelli,3,37,2,32,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,3,4,0.0,500,0.75,0.0,0.5075,0.19089771636921973
tdc_pgp_broccatelli,3,37,3,4,0.1,500,0.774,0.096,0.5698333333333333,0.14925350220687078
tdc_pgp_broccatelli,3,37,3,4,0.25,500,0.832,0.328,0.6053333333333333,0.13339627710612237
tdc_pgp_broccatelli,3,37,3,4,0.5,500,0.934,0.736,0.6881666666666666,0.054704279408943186
tdc_pgp_broccatelli,3,37,3,4,0.75,500,0.99,0.96,0.7485,0.022592208789100406
tdc_pgp_broccatelli,3,37,3,4,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,3,8,0.0,500,0.378,0.0048000000000000004,0.3568880952380953,0.2753586643638455
tdc_pgp_broccatelli,3,37,3,8,0.1,500,0.4,0.039999999999999994,0.3648119047619048,0.25227019765879843
tdc_pgp_broccatelli,3,37,3,8,0.25,500,0.548,0.27679999999999993,0.4732119047619048,0.2066808673958931
tdc_pgp_broccatelli,3,37,3,8,0.5,500,0.728,0.5648,0.5760857142857143,0.14153790059489513
tdc_pgp_broccatelli,3,37,3,8,0.75,500,0.918,0.8688,0.7623357142857143,0.07729418537708671
tdc_pgp_broccatelli,3,37,3,8,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,3,16,0.0,500,0.186,-0.0018461538461538786,0.21350244200244203,0.34689234312032197
tdc_pgp_broccatelli,3,37,3,16,0.1,500,0.234,0.05723076923076921,0.24422167554667557,0.29157436192669306
tdc_pgp_broccatelli,3,37,3,16,0.25,500,0.306,0.14584615384615382,0.2909344488844489,0.23115678372673165
tdc_pgp_broccatelli,3,37,3,16,0.5,500,0.428,0.296,0.3563558941058941,0.17723815006716537
tdc_pgp_broccatelli,3,37,3,16,0.75,500,0.592,0.4978461538461539,0.4706388833388834,0.11727806563039704
tdc_pgp_broccatelli,3,37,3,16,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,3,37,3,32,0.0,500,0.088,-0.006344827586206893,0.12386490556205791,0.46945845327192476
tdc_pgp_broccatelli,3,37,3,32,0.1,500,0.138,0.048827586206896555,0.15230837079180215,0.423471118787181
tdc_pgp_broccatelli,3,37,3,32,0.25,500,0.23,0.1503448275862069,0.22445488929648458,0.3298269046248321
tdc_pgp_broccatelli,3,37,3,32,0.5,500,0.296,0.2231724137931034,0.27577044724649763,0.24205641911341377
tdc_pgp_broccatelli,3,37,3,32,0.75,500,0.608,0.5674482758620689,0.49307147574647575,0.12133563615428879
tdc_pgp_broccatelli,3,37,3,32,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,4,53,1,4,0.0,500,0.736,-0.056,0.5226666666666667,0.3374791771199191
tdc_pgp_broccatelli,4,53,1,4,0.1,500,0.802,0.208,0.5698333333333333,0.29489814350225724
tdc_pgp_broccatelli,4,53,1,4,0.25,500,0.876,0.504,0.6313333333333333,0.24830506773707917
tdc_pgp_broccatelli,4,53,1,4,0.5,500,0.938,0.752,0.7458333333333333,0.1597732062217757
tdc_pgp_broccatelli,4,53,1,4,0.75,500,0.994,0.976,0.8568333333333332,0.07426994480682353
tdc_pgp_broccatelli,4,53,1,4,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,4,53,1,8,0.0,500,0.37,-0.007999999999999997,0.3378857142857143,0.406703462117409
tdc_pgp_broccatelli,4,53,1,8,0.1,500,0.416,0.06559999999999999,0.364947619047619,0.3621645760160544
tdc_pgp_broccatelli,4,53,1,8,0.25,500,0.504,0.2064,0.404097619047619,0.2646121424987439
tdc_pgp_broccatelli,4,53,1,8,0.5,500,0.58,0.328,0.4599547619047619,0.1648620170597074
tdc_pgp_broccatelli,4,53,1,8,0.75,500,0.738,0.5808,0.5616785714285715,0.07328750627195041
tdc_pgp_broccatelli,4,53,1,8,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,4,53,1,16,0.0,500,0.202,0.017846153846153814,0.21350108502608503,0.2888931259407924
tdc_pgp_broccatelli,4,53,1,16,0.1,500,0.184,-0.0043076923076923405,0.21720309690309691,0.21312393376818833
tdc_pgp_broccatelli,4,53,1,16,0.25,500,0.258,0.08676923076923075,0.24843577811077813,0.17797290516808806
tdc_pgp_broccatelli,4,53,1,16,0.5,500,0.334,0.18030769230769225,0.29316376123876126,0.11350025087807317
tdc_pgp_broccatelli,4,53,1,16,0.75,500,0.426,0.29353846153846147,0.36800410700410696,0.08151931761164075
tdc_pgp_broccatelli,4,53,1,16,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,4,53,1,32,0.0,500,0.112,0.02013793103448276,0.14514120168991293,0.24956246864024048
tdc_pgp_broccatelli,4,53,1,32,0.1,500,0.128,0.03779310344827586,0.1575817109466833,0.22218163572503735
tdc_pgp_broccatelli,4,53,1,32,0.25,500,0.154,0.06648275862068966,0.16448584536945127,0.18563271450075236
tdc_pgp_broccatelli,4,53,1,32,0.5,500,0.228,0.14813793103448272,0.22638085218065784,0.1491179126944304
tdc_pgp_broccatelli,4,53,1,32,0.75,500,0.398,0.33572413793103445,0.3369311131643088,0.09890015052684394
tdc_pgp_broccatelli,4,53,1,32,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,4,53,2,4,0.0,500,0.75,0.0,0.5238333333333333,0.1612639053254436
tdc_pgp_broccatelli,4,53,2,4,0.1,500,0.758,0.032,0.5355,0.15014082840236653
tdc_pgp_broccatelli,4,53,2,4,0.25,500,0.822,0.288,0.5755,0.1046426035502957
tdc_pgp_broccatelli,4,53,2,4,0.5,500,0.9,0.6,0.6426666666666666,0.06361183431952648
tdc_pgp_broccatelli,4,53,2,4,0.75,500,0.976,0.904,0.7093333333333334,0.030779881656804994
tdc_pgp_broccatelli,4,53,2,4,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,4,53,2,8,0.0,500,0.366,-0.014399999999999998,0.33074761904761907,0.27731124260354806
tdc_pgp_broccatelli,4,53,2,8,0.1,500,0.448,0.11680000000000001,0.38070238095238096,0.22856745562129988
tdc_pgp_broccatelli,4,53,2,8,0.25,500,0.524,0.23839999999999997,0.42442619047619046,0.18400355029585624
tdc_pgp_broccatelli,4,53,2,8,0.5,500,0.576,0.3216,0.45805714285714294,0.09044792899408148
tdc_pgp_broccatelli,4,53,2,8,0.75,500,0.666,0.4656,0.5145547619047618,0.04040473372780962
tdc_pgp_broccatelli,4,53,2,8,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,4,53,2,16,0.0,500,0.184,-0.004307692307692344,0.20214201354201355,0.2758715976331377
tdc_pgp_broccatelli,4,53,2,16,0.1,500,0.206,0.022769230769230733,0.21248632201132203,0.2658497041420133
tdc_pgp_broccatelli,4,53,2,16,0.25,500,0.272,0.10399999999999997,0.2760748973248973,0.195082840236688
tdc_pgp_broccatelli,4,53,2,16,0.5,500,0.378,0.23446153846153844,0.3449153762903763,0.14530946745562318
tdc_pgp_broccatelli,4,53,2,16,0.75,500,0.5,0.3846153846153846,0.4172085359085359,0.10850650887574151
tdc_pgp_broccatelli,4,53,2,16,1.0,1,1.0,1.0,1.0,0.0
tdc_pgp_broccatelli,4,53,2,32,0.0,500,0.114,0.022344827586206904,0.13321567440759854,0.29067573964497195
tdc_pgp_broccatelli,4,53,2,32,0.1,500,0.136,0.04662068965517243,0.1529213876937846,0.2590639053254455
tdc_pgp_broccatelli,4,53,2,32,0.25,500,0.146,0.0576551724137931,0.1701411928517285,0.22301242603550483
tdc_pgp_broccatelli,4,53,2,32,0.5,500,0.3,0.22758620689655168,0.2740641257158868,0.1637656804733747
tdc_pgp_broccatelli,4,53,2,32,0.75,500,0.396,0.3335172413793103,0.3470163651052337,0.12032958579881832
