dataset,task_type,seed,outer_fold,pool_size,selected_candidate,fixed_k32_reference_candidate,k_dependent_reference_candidate,same_fold_oracle_candidate,selected_utility,fixed_k32_reference_utility,k_dependent_reference_utility,same_fold_oracle_utility,fixed_k32_gap,k_dependent_crossfit_gap,same_fold_opportunity_gap,validation_audit_spearman
esol,regression,11,3,8,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.444175096724465,-1.444175096724465,-1.444175096724465,-1.3183838246504531,0.0,0.0,0.12579127207401197,0.9761904761904763
esol,regression,11,3,16,ridge_a10,ridge_a10,ridge_a10,et_60_sqrt,-1.444175096724465,-1.444175096724465,-1.444175096724465,-1.309070016029356,0.0,0.0,0.13510508069510907,0.8470588235294119
esol,regression,11,3,32,ridge_a10,ridge_a10,ridge_a10,lgbm_100_leaf10,-1.444175096724465,-1.444175096724465,-1.444175096724465,-1.2968444662392982,0.0,0.0,0.14733063048516692,0.6264662756598239
esol,regression,23,1,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.70210295779842,-1.70210295779842,-1.70210295779842,-1.70210295779842,0.0,0.0,0.0,1.0
esol,regression,23,1,8,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.70210295779842,-1.70210295779842,-1.70210295779842,-1.70210295779842,0.0,0.0,0.0,0.6904761904761906
esol,regression,23,1,16,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.70210295779842,-1.70210295779842,-1.70210295779842,-1.70210295779842,0.0,0.0,0.0,0.5235294117647059
esol,regression,23,1,32,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.70210295779842,-1.70210295779842,-1.70210295779842,-1.70210295779842,0.0,0.0,0.0,0.14809384164222872
esol,regression,23,2,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.5710590213806863,-1.5710590213806863,-1.5710590213806863,-1.5710590213806863,0.0,0.0,0.0,1.0
esol,regression,23,2,8,rf_60_sqrt,ridge_a10,ridge_a10,ridge_a10,-1.8297827438001288,-1.5710590213806863,-1.5710590213806863,-1.5710590213806863,0.2587237224194425,0.2587237224194425,0.2587237224194425,0.7619047619047621
esol,regression,23,2,16,histgb_lr0.1,ridge_a10,ridge_a10,ridge_a10,-1.6866590548741578,-1.5710590213806863,-1.5710590213806863,-1.5710590213806863,0.11560003349347148,0.11560003349347148,0.11560003349347148,0.5970588235294118
esol,regression,23,2,32,lgbm_80_bag0.8,ridge_a10,ridge_a10,ridge_a10,-1.7722158201540563,-1.5710590213806863,-1.5710590213806863,-1.5710590213806863,0.20115679877337,0.20115679877337,0.20115679877337,0.313782991202346
esol,regression,23,3,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.501126533202384,-1.501126533202384,-1.501126533202384,-1.501126533202384,0.0,0.0,0.0,1.0
esol,regression,23,3,8,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.501126533202384,-1.501126533202384,-1.501126533202384,-1.370300185449665,0.0,0.0,0.13082634775271895,0.7619047619047621
esol,regression,23,3,16,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.501126533202384,-1.501126533202384,-1.501126533202384,-1.370300185449665,0.0,0.0,0.13082634775271895,0.6764705882352942
esol,regression,23,3,32,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.501126533202384,-1.501126533202384,-1.501126533202384,-1.370300185449665,0.0,0.0,0.13082634775271895,0.3273460410557184
esol,regression,37,1,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.548406986441472,-1.548406986441472,-1.548406986441472,-1.548406986441472,0.0,0.0,0.0,1.0
esol,regression,37,1,8,rf_60_sqrt,ridge_a10,ridge_a10,ridge_a10,-1.7866695886883686,-1.548406986441472,-1.548406986441472,-1.548406986441472,0.23826260224689655,0.23826260224689655,0.23826260224689655,0.5952380952380953
esol,regression,37,1,16,histgb_lr0.1,ridge_a10,ridge_a10,ridge_a10,-1.7204533702568428,-1.548406986441472,-1.548406986441472,-1.548406986441472,0.17204638381537074,0.17204638381537074,0.17204638381537074,0.4088235294117647
esol,regression,37,1,32,histgb_lr0.1,ridge_a10,ridge_a10,ridge_a10,-1.7204533702568428,-1.548406986441472,-1.548406986441472,-1.548406986441472,0.17204638381537074,0.17204638381537074,0.17204638381537074,0.07184750733137829
esol,regression,37,2,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.7349291400343354,-1.7349291400343354,-1.7349291400343354,-1.7349291400343354,0.0,0.0,0.0,1.0
esol,regression,37,2,8,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.7349291400343354,-1.7349291400343354,-1.7349291400343354,-1.7349291400343354,0.0,0.0,0.0,0.9761904761904763
esol,regression,37,2,16,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.7349291400343354,-1.7349291400343354,-1.7349291400343354,-1.6716404845056398,0.0,0.0,0.06328865552869556,0.5794117647058823
esol,regression,37,2,32,ridge_a10,ridge_a10,ridge_a10,lgbm_80_bag0.8,-1.7349291400343354,-1.7349291400343354,-1.7349291400343354,-1.6663422301170463,0.0,0.0,0.06858690991728911,0.14296187683284456
esol,regression,37,3,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.414545080599388,-1.414545080599388,-1.414545080599388,-1.414545080599388,0.0,0.0,0.0,1.0
esol,regression,37,3,8,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.414545080599388,-1.414545080599388,-1.414545080599388,-1.3535758429369464,0.0,0.0,0.060969237662441556,0.9285714285714287
esol,regression,37,3,16,ridge_a10,ridge_a10,ridge_a10,et_60_sqrt,-1.414545080599388,-1.414545080599388,-1.414545080599388,-1.3289058210412046,0.0,0.0,0.08563925955818341,0.7058823529411764
esol,regression,37,3,32,ridge_a10,ridge_a10,ridge_a10,et_60_sqrt,-1.414545080599388,-1.414545080599388,-1.414545080599388,-1.3289058210412046,0.0,0.0,0.08563925955818341,0.49230205278592365
esol,regression,53,1,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.5726323989421909,-1.5726323989421909,-1.5726323989421909,-1.5726323989421909,0.0,0.0,0.0,1.0
esol,regression,53,1,8,rf_60_sqrt,ridge_a10,ridge_a10,ridge_a10,-1.8615782663457632,-1.5726323989421909,-1.5726323989421909,-1.5726323989421909,0.2889458674035723,0.2889458674035723,0.2889458674035723,0.7619047619047621
esol,regression,53,1,16,histgb_lr0.1,ridge_a10,ridge_a10,ridge_a10,-1.6812965656886951,-1.5726323989421909,-1.5726323989421909,-1.5726323989421909,0.10866416674650425,0.10866416674650425,0.10866416674650425,0.40294117647058825
esol,regression,53,1,32,lgbm_80_bag0.8,ridge_a10,ridge_a10,ridge_a10,-1.7668360735001056,-1.5726323989421909,-1.5726323989421909,-1.5726323989421909,0.19420367455791476,0.19420367455791476,0.19420367455791476,-0.06708211143695014
esol,regression,53,2,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.8041152063280756,-1.8041152063280756,-1.8041152063280756,-1.8041152063280756,0.0,0.0,0.0,1.0
esol,regression,53,2,8,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.8041152063280756,-1.8041152063280756,-1.8041152063280756,-1.8041152063280756,0.0,0.0,0.0,0.8095238095238096
esol,regression,53,2,16,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.8041152063280756,-1.8041152063280756,-1.8041152063280756,-1.7211666979340627,0.0,0.0,0.08294850839401291,0.5823529411764706
esol,regression,53,2,32,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.8041152063280756,-1.8041152063280756,-1.8041152063280756,-1.7211666979340627,0.0,0.0,0.08294850839401291,0.2686950146627566
esol,regression,53,3,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.4382358879415662,-1.4382358879415662,-1.4382358879415662,-1.4382358879415662,0.0,0.0,0.0,1.0
esol,regression,53,3,8,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.4382358879415662,-1.4382358879415662,-1.4382358879415662,-1.3215078762664323,0.0,0.0,0.11672801167513391,0.7857142857142858
esol,regression,53,3,16,ridge_a10,ridge_a10,ridge_a10,et_60_sqrt,-1.4382358879415662,-1.4382358879415662,-1.4382358879415662,-1.2915728999872669,0.0,0.0,0.14666298795429933,0.4911764705882353
esol,regression,53,3,32,ridge_a10,ridge_a10,ridge_a10,et_60_sqrt,-1.4382358879415662,-1.4382358879415662,-1.4382358879415662,-1.2915728999872669,0.0,0.0,0.14666298795429933,0.20821114369501464
esol,regression,71,1,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.5219322074939072,-1.5219322074939072,-1.5219322074939072,-1.5219322074939072,0.0,0.0,0.0,1.0
esol,regression,71,1,8,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.5219322074939072,-1.5219322074939072,-1.5219322074939072,-1.473127111256365,0.0,0.0,0.048805096237542145,0.9047619047619048
esol,regression,71,1,16,ridge_a10,ridge_a10,ridge_a10,et_60_sqrt,-1.5219322074939072,-1.5219322074939072,-1.5219322074939072,-1.4473727805325909,0.0,0.0,0.07455942696131634,0.6676470588235294
esol,regression,71,1,32,ridge_a10,ridge_a10,ridge_a10,lgbm_80_ff0.7,-1.5219322074939072,-1.5219322074939072,-1.5219322074939072,-1.4293575102135854,0.0,0.0,0.09257469728032186,0.26099706744868034
esol,regression,71,2,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.804524630729989,-1.804524630729989,-1.804524630729989,-1.804524630729989,0.0,0.0,0.0,1.0
esol,regression,71,2,8,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.804524630729989,-1.804524630729989,-1.804524630729989,-1.7428373692812165,0.0,0.0,0.06168726144877246,0.9761904761904763
esol,regression,71,2,16,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.804524630729989,-1.804524630729989,-1.804524630729989,-1.681413504088949,0.0,0.0,0.12311112664103985,0.6617647058823529
esol,regression,71,2,32,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.804524630729989,-1.804524630729989,-1.804524630729989,-1.681413504088949,0.0,0.0,0.12311112664103985,0.5106304985337243
esol,regression,71,3,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.518165145210409,-1.518165145210409,-1.518165145210409,-1.518165145210409,0.0,0.0,0.0,1.0
esol,regression,71,3,8,rf_60_sqrt,ridge_a10,ridge_a10,ridge_a10,-1.770173046919862,-1.518165145210409,-1.518165145210409,-1.518165145210409,0.252007901709453,0.252007901709453,0.252007901709453,0.6904761904761906
esol,regression,71,3,16,histgb_lr0.1,ridge_a10,ridge_a10,ridge_a10,-1.6914684970360074,-1.518165145210409,-1.518165145210409,-1.518165145210409,0.17330335182559842,0.17330335182559842,0.17330335182559842,0.3735294117647059
esol,regression,71,3,32,histgb_lr0.1,ridge_a10,ridge_a10,ridge_a10,-1.6914684970360074,-1.518165145210409,-1.518165145210409,-1.518165145210409,0.17330335182559842,0.17330335182559842,0.17330335182559842,0.1348973607038123
esol,regression,83,1,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.5118257118685718,-1.5118257118685718,-1.5118257118685718,-1.5118257118685718,0.0,0.0,0.0,1.0
esol,regression,83,1,8,rf_60_sqrt,ridge_a10,ridge_a10,ridge_a10,-1.8044157000658525,-1.5118257118685718,-1.5118257118685718,-1.5118257118685718,0.29258998819728066,0.29258998819728066,0.29258998819728066,0.4285714285714286
esol,regression,83,1,16,et_60_sqrt,ridge_a10,ridge_a10,ridge_a10,-1.8194461242089368,-1.5118257118685718,-1.5118257118685718,-1.5118257118685718,0.30762041234036497,0.30762041234036497,0.30762041234036497,0.2529411764705882
esol,regression,83,1,32,lgbm_80_bag0.8,ridge_a10,ridge_a10,ridge_a10,-1.7534075453166231,-1.5118257118685718,-1.5118257118685718,-1.5118257118685718,0.2415818334480513,0.2415818334480513,0.2415818334480513,0.001466275659824047
esol,regression,83,2,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.7382228592700852,-1.7382228592700852,-1.7382228592700852,-1.7382228592700852,0.0,0.0,0.0,1.0
esol,regression,83,2,8,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.7382228592700852,-1.7382228592700852,-1.7382228592700852,-1.7382228592700852,0.0,0.0,0.0,0.7380952380952381
esol,regression,83,2,16,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.7382228592700852,-1.7382228592700852,-1.7382228592700852,-1.708638395678101,0.0,0.0,0.02958446359198419,0.5294117647058824
esol,regression,83,2,32,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.7382228592700852,-1.7382228592700852,-1.7382228592700852,-1.708638395678101,0.0,0.0,0.02958446359198419,0.1499266862170088
esol,regression,83,3,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.4694417677906246,-1.4694417677906246,-1.4694417677906246,-1.4694417677906246,0.0,0.0,0.0,1.0
esol,regression,83,3,8,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.4694417677906246,-1.4694417677906246,-1.4694417677906246,-1.3888238755202904,0.0,0.0,0.08061789227033422,0.9761904761904763
esol,regression,83,3,16,ridge_a10,ridge_a10,ridge_a10,et_60_sqrt,-1.4694417677906246,-1.4694417677906246,-1.4694417677906246,-1.366991924261849,0.0,0.0,0.10244984352877573,0.7176470588235294
esol,regression,83,3,32,ridge_a10,ridge_a10,ridge_a10,et_60_sqrt,-1.4694417677906246,-1.4694417677906246,-1.4694417677906246,-1.366991924261849,0.0,0.0,0.10244984352877573,0.20564516129032256
esol,regression,97,1,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.5875310109159952,-1.5875310109159952,-1.5875310109159952,-1.5875310109159952,0.0,0.0,0.0,1.0
esol,regression,97,1,8,rf_60_sqrt,ridge_a10,ridge_a10,ridge_a10,-1.7800749286901474,-1.5875310109159952,-1.5875310109159952,-1.5875310109159952,0.19254391777415214,0.19254391777415214,0.19254391777415214,0.6904761904761906
esol,regression,97,1,16,histgb_lr0.1,ridge_a10,ridge_a10,ridge_a10,-1.7533778998848164,-1.5875310109159952,-1.5875310109159952,-1.5875310109159952,0.16584688896882116,0.16584688896882116,0.16584688896882116,0.21176470588235297
esol,regression,97,1,32,xgb_60_d6,ridge_a10,ridge_a10,ridge_a10,-1.8374532361081837,-1.5875310109159952,-1.5875310109159952,-1.5875310109159952,0.24992222519218843,0.24992222519218843,0.24992222519218843,-0.11766862170087976
esol,regression,97,2,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.861757641744332,-1.861757641744332,-1.861757641744332,-1.861757641744332,0.0,0.0,0.0,1.0
esol,regression,97,2,8,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.861757641744332,-1.861757641744332,-1.861757641744332,-1.8617531590768828,0.0,0.0,4.482667449234867e-06,0.9285714285714287
esol,regression,97,2,16,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.861757641744332,-1.861757641744332,-1.861757641744332,-1.8202459927343848,0.0,0.0,0.041511649009947194,0.823529411764706
esol,regression,97,2,32,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.861757641744332,-1.861757641744332,-1.861757641744332,-1.8202459927343848,0.0,0.0,0.041511649009947194,0.7844574780058651
esol,regression,97,3,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.459932158198989,-1.459932158198989,-1.459932158198989,-1.459932158198989,0.0,0.0,0.0,1.0
esol,regression,97,3,8,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.459932158198989,-1.459932158198989,-1.459932158198989,-1.4260145882831423,0.0,0.0,0.03391756991584671,0.9285714285714287
esol,regression,97,3,16,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.459932158198989,-1.459932158198989,-1.459932158198989,-1.3896726827460442,0.0,0.0,0.07025947545294486,0.65
esol,regression,97,3,32,ridge_a10,ridge_a10,ridge_a10,lgbm_80_bag0.8,-1.459932158198989,-1.459932158198989,-1.459932158198989,-1.346536742671135,0.0,0.0,0.11339541552785404,0.15249266862170086
esol,regression,113,1,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.6076723657015235,-1.6076723657015235,-1.6076723657015235,-1.6076723657015235,0.0,0.0,0.0,1.0
esol,regression,113,1,8,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.6076723657015235,-1.6076723657015235,-1.6076723657015235,-1.6076723657015235,0.0,0.0,0.0,0.8333333333333335
esol,regression,113,1,16,histgb_lr0.1,ridge_a10,ridge_a10,ridge_a10,-1.7337972891459086,-1.6076723657015235,-1.6076723657015235,-1.6076723657015235,0.12612492344438508,0.12612492344438508,0.12612492344438508,0.42352941176470593
esol,regression,113,1,32,lgbm_80_ff0.7,ridge_a10,ridge_a10,ridge_a10,-1.7927720625928896,-1.6076723657015235,-1.6076723657015235,-1.6076723657015235,0.18509969689136607,0.18509969689136607,0.18509969689136607,0.1689882697947214
esol,regression,113,2,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.7523692359438414,-1.7523692359438414,-1.7523692359438414,-1.7523692359438414,0.0,0.0,0.0,1.0
esol,regression,113,2,8,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.7523692359438414,-1.7523692359438414,-1.7523692359438414,-1.7523692359438414,0.0,0.0,0.0,0.9285714285714287
esol,regression,113,2,16,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.7523692359438414,-1.7523692359438414,-1.7523692359438414,-1.6690710569648144,0.0,0.0,0.08329817897902703,0.85
esol,regression,113,2,32,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.7523692359438414,-1.7523692359438414,-1.7523692359438414,-1.6690710569648144,0.0,0.0,0.08329817897902703,0.7067448680351905
esol,regression,113,3,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.4365868688234091,-1.4365868688234091,-1.4365868688234091,-1.4365868688234091,0.0,0.0,0.0,1.0
esol,regression,113,3,8,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.4365868688234091,-1.4365868688234091,-1.4365868688234091,-1.4089166130265116,0.0,0.0,0.027670255796897525,0.8571428571428572
esol,regression,113,3,16,ridge_a10,ridge_a10,ridge_a10,et_90_leaf2,-1.4365868688234091,-1.4365868688234091,-1.4365868688234091,-1.4025459962370035,0.0,0.0,0.034040872586405646,0.7411764705882353
esol,regression,113,3,32,ridge_a10,ridge_a10,ridge_a10,xgb_60_d6,-1.4365868688234091,-1.4365868688234091,-1.4365868688234091,-1.3870830576108877,0.0,0.0,0.049503811212521454,0.29545454545454547
esol,regression,127,1,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.6639647834608884,-1.6639647834608884,-1.6639647834608884,-1.6639647834608884,0.0,0.0,0.0,1.0
esol,regression,127,1,8,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.6639647834608884,-1.6639647834608884,-1.6639647834608884,-1.6639647834608884,0.0,0.0,0.0,0.4523809523809524
esol,regression,127,1,16,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.6639647834608884,-1.6639647834608884,-1.6639647834608884,-1.6639647834608884,0.0,0.0,0.0,0.5558823529411765
esol,regression,127,1,32,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.6639647834608884,-1.6639647834608884,-1.6639647834608884,-1.6639647834608884,0.0,0.0,0.0,0.6173020527859236
esol,regression,127,2,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.549075709813476,-1.549075709813476,-1.549075709813476,-1.549075709813476,0.0,0.0,0.0,1.0
esol,regression,127,2,8,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.549075709813476,-1.549075709813476,-1.549075709813476,-1.4065886227594768,0.0,0.0,0.14248708705399915,0.8571428571428572
esol,regression,127,2,16,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.549075709813476,-1.549075709813476,-1.549075709813476,-1.4065886227594768,0.0,0.0,0.14248708705399915,0.7411764705882353
esol,regression,127,2,32,ridge_a10,ridge_a10,ridge_a10,rf_60_sqrt,-1.549075709813476,-1.549075709813476,-1.549075709813476,-1.4065886227594768,0.0,0.0,0.14248708705399915,0.469941348973607
esol,regression,127,3,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.57027849041434,-1.57027849041434,-1.57027849041434,-1.57027849041434,0.0,0.0,0.0,1.0
esol,regression,127,3,8,rf_60_sqrt,ridge_a10,ridge_a10,ridge_a10,-1.812971658206592,-1.57027849041434,-1.57027849041434,-1.57027849041434,0.24269316779225192,0.24269316779225192,0.24269316779225192,0.6904761904761906
esol,regression,127,3,16,et_60_sqrt,ridge_a10,ridge_a10,ridge_a10,-1.8181788611412064,-1.57027849041434,-1.57027849041434,-1.57027849041434,0.24790037072686633,0.24790037072686633,0.24790037072686633,0.2764705882352941
esol,regression,127,3,32,xgb_60_d6,ridge_a10,ridge_a10,ridge_a10,-1.7447694684181747,-1.57027849041434,-1.57027849041434,-1.57027849041434,0.17449097800383462,0.17449097800383462,0.17449097800383462,-0.00219941348973607
esol,regression,149,1,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.7485806612390575,-1.7485806612390575,-1.7485806612390575,-1.7485806612390575,0.0,0.0,0.0,1.0
esol,regression,149,1,8,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.7485806612390575,-1.7485806612390575,-1.7485806612390575,-1.7485806612390575,0.0,0.0,0.0,1.0
esol,regression,149,1,16,ridge_a10,ridge_a10,ridge_a10,histgb_lr0.1,-1.7485806612390575,-1.7485806612390575,-1.7485806612390575,-1.7215842808725843,0.0,0.0,0.026996380366473227,0.823529411764706
esol,regression,149,1,32,ridge_a10,ridge_a10,ridge_a10,lgbm_80_bag0.8,-1.7485806612390575,-1.7485806612390575,-1.7485806612390575,-1.7157307659891128,0.0,0.0,0.03284989524994475,0.691715542521994
esol,regression,149,2,4,ridge_a10,ridge_a10,ridge_a10,ridge_a10,-1.599498291723384,-1.599498291723384,-1.599498291723384,-1.599498291723384,0.0,0.0,0.0,1.0
esol,regression,149,2,8,rf_60_sqrt,ridge_a10,ridge_a10,ridge_a10,-1.7284982315612152,-1.599498291723384,-1.599498291723384,-1.599498291723384,0.1289999398378312,0.1289999398378312,0.1289999398378312,0.880952380952381
