task,task_type,matrix_level,transformation,omission_type,omitted,n_matrix_rows,empirical_entropy_rank,empirical_participation_rank,empirical_median_correlation,ledoit_wolf_entropy_rank,ledoit_wolf_participation_rank,ledoit_wolf_median_correlation,ledoit_wolf_shrinkage_alpha
tdc_caco2_wang,regression,outer,raw,seed,127,27,2.588893189812969,1.6345101502954404,0.8409347561277429,3.5776916301404253,1.8622337713234847,0.784882052497511,0.06665523481076938
tdc_caco2_wang,regression,outer,raw,seed,149,27,2.784845266743658,1.701062735984824,0.8164684467842012,3.94283288181555,1.9703944940978992,0.7552384530791976,0.0749937048347284
tdc_caco2_wang,regression,outer,raw,outer_fold,1,20,2.4356901516298186,1.5587250188531987,0.8631566631172767,3.685091958410828,1.8455870716883351,0.7894981753833783,0.08533617462661082
tdc_caco2_wang,regression,outer,raw,outer_fold,2,20,2.4308696614381198,1.5594333223760148,0.8474553479121905,3.7579120350437534,1.8641884288996433,0.7712060095836142,0.08997446121075972
tdc_caco2_wang,regression,outer,raw,outer_fold,3,20,2.852324389307477,1.7889842562669567,0.7852345320398606,4.757703628221534,2.2507063657645245,0.694702553864236,0.11529291502303554
tdc_caco2_wang,regression,outer,row_centred,seed,11,27,7.732408632800357,4.992111777155732,0.018243440856803347,13.573366047962677,7.503572042750432,0.014171667094431184,0.22319110711254544
tdc_caco2_wang,regression,outer,row_centred,seed,23,27,7.465370716316509,4.8018934218387965,0.01803852287798865,13.008688326653127,7.11607060113138,0.014173504644997212,0.21426467450434625
tdc_caco2_wang,regression,outer,row_centred,seed,37,27,7.636975478000068,4.8885630076103075,0.018532073154315952,13.473255078410647,7.377494881373587,0.01437639529300886,0.22424247015986234
tdc_caco2_wang,regression,outer,row_centred,seed,53,27,7.752597466621489,5.026363069116284,-0.012656442727497892,13.594799415230794,7.545600965568096,-0.009835589898972128,0.2228788048317133
tdc_caco2_wang,regression,outer,row_centred,seed,71,27,7.480931548680777,4.8805676074778335,-0.008351819116703543,13.050624491646824,7.213998152419849,-0.006567365302740682,0.2136604958785572
tdc_caco2_wang,regression,outer,row_centred,seed,83,27,7.440001356895157,4.796621152738898,0.0018318083927042596,13.038364028543764,7.137541263949879,0.0014356019858417115,0.21629249458653654
tdc_caco2_wang,regression,outer,row_centred,seed,97,27,7.557088418773671,4.808220981572298,0.036517470442012784,12.882059118730842,7.00949433124634,0.028994676158498642,0.20600535010933502
tdc_caco2_wang,regression,outer,row_centred,seed,113,27,7.784393850673423,5.0297192592023485,-0.037534864802336636,13.770699061420157,7.624398364270401,-0.028982702365707116,0.22784583031446298
tdc_caco2_wang,regression,outer,row_centred,seed,127,27,7.319063180791358,4.756956920448667,0.012776515017050637,12.714408532798512,6.976588006727688,0.010111158888652856,0.20861370450711914
tdc_caco2_wang,regression,outer,row_centred,seed,149,27,7.780048333558977,5.0350187234850825,0.026014010481249787,13.918274058542336,7.723516402202012,0.01992935061945643,0.23389933921103906
tdc_caco2_wang,regression,outer,row_centred,outer_fold,1,20,7.019203131700624,4.704202236980407,0.08815913621486343,14.43948877688156,7.934166408884518,0.06374002428963031,0.2769890107103397
tdc_caco2_wang,regression,outer,row_centred,outer_fold,2,20,7.275869730065353,4.912322574453048,-0.045414203979409186,16.015153444549675,9.013739008440265,-0.030883814683935452,0.3199525263519278
tdc_caco2_wang,regression,outer,row_centred,outer_fold,3,20,6.81312639117054,4.517919398839895,0.04588297094332776,13.727991328421512,7.42312114401898,0.03385057545472167,0.2622409848627257
tdc_caco2_wang,regression,outer,fixed_reference_relative,seed,11,27,1.230823479420001,1.073069460127835,0.9795417056751308,1.491626206119435,1.1339390295460297,0.951918753886757,0.028199873092014438
tdc_caco2_wang,regression,outer,fixed_reference_relative,seed,23,27,1.2254905810269006,1.071935158452993,0.9799827580668193,1.5024611161317667,1.1367447871812815,0.9506058042515908,0.02997701089474227
tdc_caco2_wang,regression,outer,fixed_reference_relative,seed,37,27,1.2424259074781219,1.078114093964535,0.9784583747246131,1.5291253399029219,1.1452085552571796,0.9482982829345111,0.030824092847680496
tdc_caco2_wang,regression,outer,fixed_reference_relative,seed,53,27,1.2145538625812835,1.0657117338147841,0.9788514735786245,1.478729346616751,1.1276608183496928,0.9505994856034498,0.028862384884488494
tdc_caco2_wang,regression,outer,fixed_reference_relative,seed,71,27,1.232954013347644,1.0735406869955946,0.9781828542508659,1.5405404980033193,1.1458166307459836,0.945685367326087,0.033222302745908344
tdc_caco2_wang,regression,outer,fixed_reference_relative,seed,83,27,1.2249911398760531,1.0722003413775358,0.9798625456547642,1.538144754215615,1.1458782790960687,0.9466700557196328,0.03387463893004659
tdc_caco2_wang,regression,outer,fixed_reference_relative,seed,97,27,1.2323971089179822,1.0738455864081946,0.9795129842670587,1.5550342283528704,1.1498642057667354,0.945378099757599,0.03484883310148455
tdc_caco2_wang,regression,outer,fixed_reference_relative,seed,113,27,1.2354880382151736,1.0749868841183998,0.9771378992728067,1.543589251553487,1.1473952331198085,0.9446585531609506,0.03323926554893365
tdc_caco2_wang,regression,outer,fixed_reference_relative,seed,127,27,1.2510946560529883,1.0813700219603721,0.9772098295295666,1.6318165120308903,1.1713576678110584,0.9375104542717443,0.040625231202324245
tdc_caco2_wang,regression,outer,fixed_reference_relative,seed,149,27,1.215228830673017,1.0670345936582022,0.9803842424536372,1.481280885865264,1.129393439315004,0.9519411282349914,0.02901221070981313
tdc_caco2_wang,regression,outer,fixed_reference_relative,outer_fold,1,20,1.1973634726804718,1.061815891136429,0.9834484185785108,1.5021400817645594,1.1334366313706246,0.950730602700137,0.033268461528124176
tdc_caco2_wang,regression,outer,fixed_reference_relative,outer_fold,2,20,1.2370939774170844,1.0736418736587277,0.9757776589570302,1.5533353587427914,1.1478070018934947,0.942556390335343,0.03404594101610843
tdc_caco2_wang,regression,outer,fixed_reference_relative,outer_fold,3,20,1.2354303523218433,1.0782000178999298,0.9792159303690255,1.9384115764752599,1.2475162750150834,0.9077636390870845,0.0729688815979685
tdc_caco2_wang,regression,outer,within_unit_rank,seed,11,27,10.000983942510704,6.308514083795063,-0.056686562785791296,19.05619300924622,11.63491846251233,-0.036965624060148125,0.34789441723897063
tdc_caco2_wang,regression,outer,within_unit_rank,seed,23,27,9.443668619102784,5.693641300168111,-0.04873145713689315,17.099452790263985,9.695886569646055,-0.03426317379501009,0.2968982294381167
tdc_caco2_wang,regression,outer,within_unit_rank,seed,37,27,10.001252747869533,6.093156746569011,-0.048139150423262986,18.69459266115558,11.086552928213797,-0.03191061744766019,0.3371171454608892
tdc_caco2_wang,regression,outer,within_unit_rank,seed,53,27,9.716818197717494,5.8806610387187,-0.05673212109033036,17.616743074321622,10.118127208253505,-0.03943416479451111,0.3049058622059453
tdc_caco2_wang,regression,outer,within_unit_rank,seed,71,27,9.74165229394471,6.0042175351601905,-0.03903372696522869,18.057526584292425,10.602845082148438,-0.026534349808191384,0.3202199259161643
tdc_caco2_wang,regression,outer,within_unit_rank,seed,83,27,9.453290831657046,5.772514579477774,-0.061544043490461046,17.414641854955317,10.02061539223943,-0.04259716923051169,0.3078587818638531
tdc_caco2_wang,regression,outer,within_unit_rank,seed,97,27,10.018848680733466,6.148605005737595,-0.04404597515346326,18.480373502994876,10.965921632826802,-0.029612921522766858,0.32768155502084617
tdc_caco2_wang,regression,outer,within_unit_rank,seed,113,27,9.713001951841132,5.888232788090229,-0.04034972264476827,18.34723778969165,10.718336073924942,-0.026877106176359786,0.333896135718675
tdc_caco2_wang,regression,outer,within_unit_rank,seed,127,27,9.36825565502471,5.591359279221745,-0.048701625308729436,16.908547909845446,9.462187302136437,-0.03446803030826295,0.29226119067355316
tdc_caco2_wang,regression,outer,within_unit_rank,seed,149,27,9.81808022824447,5.927565786307588,-0.03815788377280032,17.791189397803535,10.272170901008488,-0.026355424362022557,0.30930592170813187
tdc_caco2_wang,regression,outer,within_unit_rank,outer_fold,1,20,9.184539441776028,6.2170083799012925,-0.04354806656158085,20.23151092553633,12.967728267017216,-0.02572029884073516,0.4093813831122821
tdc_caco2_wang,regression,outer,within_unit_rank,outer_fold,2,20,8.92000668145079,5.952171015382495,-0.06065754947076845,20.949110369734516,13.522757046057604,-0.03361563780407287,0.4458127949881557
tdc_caco2_wang,regression,outer,within_unit_rank,outer_fold,3,20,7.72024973942408,4.703450294095111,-0.03886140775792081,16.632272951140887,8.975195586494891,-0.025746102441197582,0.33748919746866396
tdc_caco2_wang,regression,inner,raw,seed,11,81,2.435486292138791,1.5442780407579555,0.8531984991103307,2.8334238756953165,1.6344690376667876,0.8280955903243983,0.029422120189039374
tdc_caco2_wang,regression,inner,raw,seed,23,81,2.5110088232190253,1.5711686426596716,0.840682296053662,2.935006036551573,1.6674720089059234,0.8147524852210783,0.030843769345808115
tdc_caco2_wang,regression,inner,raw,seed,37,81,2.588930762871062,1.601323315965588,0.8321099323172705,2.975018338271487,1.6889557739550995,0.8090664468212895,0.027692837930451346
tdc_caco2_wang,regression,inner,raw,seed,53,81,2.4390625727763955,1.536871348303174,0.8553361728288278,2.863595097017025,1.6332116697330137,0.8284122985492929,0.03147753495621547
tdc_caco2_wang,regression,inner,raw,seed,71,81,2.4966042512694466,1.5689269923167986,0.8428802499220949,2.91928098342361,1.6648714948653107,0.8169419033363006,0.03077346584902397
tdc_caco2_wang,regression,inner,raw,seed,83,81,2.4827977987582797,1.560956644130956,0.8474075806846495,2.908891923004013,1.6575570253632546,0.8210380764595281,0.0311178526439625
tdc_caco2_wang,regression,inner,raw,seed,97,81,2.4766271129853923,1.5510528919378135,0.8523727213037744,2.9050939467775434,1.6484844659106683,0.8254760315578765,0.0315550803934188
tdc_caco2_wang,regression,inner,raw,seed,113,81,2.5003579284144246,1.569197672660204,0.8466673973696179,2.9324786606480697,1.6674574160748374,0.8200153745370218,0.031478739957859624
tdc_caco2_wang,regression,inner,raw,seed,127,81,2.467169221762235,1.5503672758180231,0.8511433903237533,2.9037675883917986,1.64943404929044,0.8238438750965967,0.03207393200430351
tdc_caco2_wang,regression,inner,raw,seed,149,81,2.518572334315681,1.5745136661672456,0.8443515699176563,2.9363858700281624,1.669255310495544,0.8187624585484103,0.03030622821219062
tdc_caco2_wang,regression,inner,raw,outer_fold,1,60,2.4621235421894094,1.551681735859111,0.8504176752333306,3.024180315835502,1.6796463748994606,0.8156618491060272,0.040869124830651464
tdc_caco2_wang,regression,inner,raw,outer_fold,2,60,2.496857465287884,1.5715598118660579,0.8400495144079394,3.094375852034439,1.7081461521113606,0.8039534626974951,0.042968957295195086
tdc_caco2_wang,regression,inner,raw,outer_fold,3,60,2.4441202235582637,1.5541620014695523,0.850300282226111,2.9864900863333577,1.678077320443237,0.8166366831034698,0.039590248088014986
tdc_caco2_wang,regression,inner,raw,inner_fold,1,60,2.7311718500327222,1.6640050175061312,0.813348494243016,3.4246790078427045,1.8236472014338279,0.774886014883026,0.04728905214951791
tdc_caco2_wang,regression,inner,raw,inner_fold,2,60,2.3624615408632477,1.5131624974174038,0.8586575292712615,2.8628573134170603,1.6267481133724464,0.8265936583773642,0.03734186191916316
tdc_caco2_wang,regression,inner,raw,inner_fold,3,60,2.341368045337213,1.5149998823979165,0.8616577217133038,2.89073539284966,1.6403517556089602,0.8263763071667427,0.04094597385654221
tdc_caco2_wang,regression,inner,row_centred,seed,11,81,8.295985434546862,4.949471306691597,-0.04827945882508607,10.826217407396467,5.947133450926809,-0.04322428672685717,0.10470647810166055
tdc_caco2_wang,regression,inner,row_centred,seed,23,81,8.418765047609613,5.050548247996655,-0.06942430992898344,11.106310293269924,6.129303737065457,-0.06174536374112105,0.11060889471883065
tdc_caco2_wang,regression,inner,row_centred,seed,37,81,8.36692115544216,4.955711357913925,-0.052926269615576296,10.931507608966163,5.970151361388372,-0.04730746269933637,0.10616291223718265
tdc_caco2_wang,regression,inner,row_centred,seed,53,81,8.77088990428538,5.281611407773635,-0.04313948089560864,11.428320906407238,6.371846431151228,-0.0384661760675307,0.10833011271940556
tdc_caco2_wang,regression,inner,row_centred,seed,71,81,8.209658173024543,4.933335113997271,-0.046412429957088386,10.720088694115738,5.9215552193616965,-0.0415824615770615,0.1040662681202543
tdc_caco2_wang,regression,inner,row_centred,seed,83,81,8.339263877469804,4.988976630840691,-0.04737855642488039,10.910566990183163,6.006122427558527,-0.04235995439683638,0.10592560024493639
tdc_caco2_wang,regression,inner,row_centred,seed,97,81,8.88316391312144,5.341348884753466,-0.021974458029524666,11.679513642651731,6.504994501867824,-0.01947281097637174,0.11384340172539087
tdc_caco2_wang,regression,inner,row_centred,seed,113,81,8.399324518451023,5.050204347546122,-0.055726960302879006,11.02056832350592,6.0993869225538875,-0.04971117425410658,0.10795108895364695
tdc_caco2_wang,regression,inner,row_centred,seed,127,81,8.571007387914092,5.136690318884522,-0.04539920711487368,11.327755144118184,6.254101195575156,-0.04027928729433493,0.112775533889475
tdc_caco2_wang,regression,inner,row_centred,seed,149,81,8.439359576580378,5.058690670418955,-0.06651205938277069,11.115946057166626,6.1317167797045595,-0.05919743207569547,0.10997445237682738
tdc_caco2_wang,regression,inner,row_centred,outer_fold,1,60,8.357122194333693,5.006595583372305,-0.05832751778293339,11.76890500940719,6.394974692576424,-0.05026423876103713,0.13824142237466272
tdc_caco2_wang,regression,inner,row_centred,outer_fold,2,60,8.13028812812402,4.961756630272882,-0.04075231523121139,11.500428128286838,6.3223490356020635,-0.03518189203628226,0.13668973562176595
tdc_caco2_wang,regression,inner,row_centred,outer_fold,3,60,8.160981821308386,4.9964317415927235,-0.02475892787245486,11.931032730341139,6.554531985033618,-0.020983871311919935,0.1524725375824857
tdc_caco2_wang,regression,inner,row_centred,inner_fold,1,60,8.419633984132778,5.203222398343849,-0.058023948601560404,12.31016973624446,6.841796418749619,-0.04902943947486964,0.15501373731826476
tdc_caco2_wang,regression,inner,row_centred,inner_fold,2,60,8.240363632479664,4.968421629627422,-0.05193126750799419,11.461056040948444,6.270318468522351,-0.04509982409874395,0.13154778878059645
tdc_caco2_wang,regression,inner,row_centred,inner_fold,3,60,7.979738534093415,4.804495306843161,-0.039475461656512445,11.259273531031083,6.098980976864049,-0.03419261600712917,0.13382606377984582
tdc_caco2_wang,regression,inner,fixed_reference_relative,seed,11,81,1.3449812830187593,1.1079221095654799,0.9630448647882791,1.7002638594728392,1.1918599476730751,0.9272095754719203,0.03721040485921371
tdc_caco2_wang,regression,inner,fixed_reference_relative,seed,23,81,1.3500961683674555,1.1100698122877335,0.9623507210547302,1.6877057172535843,1.1896168961847722,0.9283810960710817,0.03529859150146183
tdc_caco2_wang,regression,inner,fixed_reference_relative,seed,37,81,1.3881418498623517,1.1233389769495976,0.9595036819795044,1.5889058214375977,1.1696614269537298,0.9395827548608303,0.020761699504452173
tdc_caco2_wang,regression,inner,fixed_reference_relative,seed,53,81,1.345590719434105,1.1074183390137855,0.9645695656444736,1.7146434710571472,1.1948239795387359,0.9272601132794324,0.03867989795024543
tdc_caco2_wang,regression,inner,fixed_reference_relative,seed,71,81,1.3303107092772486,1.1027160117896737,0.9642770650769668,1.6321288271011472,1.173697312289723,0.9335540444449782,0.03186119606560987
