dataset,task_type,seed,outer_fold,pool_size,tau,tau_status,fixed_tau_regret,crossfit_tau_success,same_fold_tau_success,validation_near_equivalent_n,crossfit_near_equivalent_n,same_fold_near_equivalent_n,validation_crossfit_set_jaccard,selected_in_crossfit_set
tdc_hia_hou,classification,127,3,4,0.01,retrospective working threshold with sensitivity grid,0.012446324007807439,0,0,2,3,2,0.6666666666666666,1
tdc_hia_hou,classification,127,3,4,0.02,retrospective working threshold with sensitivity grid,0.0024463240078074384,0,0,3,3,2,1.0,1
tdc_hia_hou,classification,127,3,8,0.005,retrospective working threshold with sensitivity grid,0.017446324007807438,0,0,1,3,1,0.3333333333333333,1
tdc_hia_hou,classification,127,3,8,0.01,retrospective working threshold with sensitivity grid,0.012446324007807439,0,0,2,5,1,0.4,1
tdc_hia_hou,classification,127,3,8,0.02,retrospective working threshold with sensitivity grid,0.0024463240078074384,0,0,3,7,3,0.42857142857142855,1
tdc_hia_hou,classification,127,3,16,0.005,retrospective working threshold with sensitivity grid,0.0,1,0,3,3,1,0.5,1
tdc_hia_hou,classification,127,3,16,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,3,6,2,0.5,1
tdc_hia_hou,classification,127,3,16,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,5,12,5,0.4166666666666667,1
tdc_hia_hou,classification,127,3,32,0.005,retrospective working threshold with sensitivity grid,0.0,1,0,3,3,1,0.5,1
tdc_hia_hou,classification,127,3,32,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,3,6,5,0.5,1
tdc_hia_hou,classification,127,3,32,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,7,16,14,0.2777777777777778,1
tdc_hia_hou,classification,149,1,4,0.005,retrospective working threshold with sensitivity grid,0.018919753086419803,0,0,2,3,1,0.6666666666666666,1
tdc_hia_hou,classification,149,1,4,0.01,retrospective working threshold with sensitivity grid,0.013919753086419804,0,0,3,3,1,1.0,1
tdc_hia_hou,classification,149,1,4,0.02,retrospective working threshold with sensitivity grid,0.003919753086419803,0,1,3,3,3,1.0,1
tdc_hia_hou,classification,149,1,8,0.005,retrospective working threshold with sensitivity grid,0.018919753086419803,0,0,2,5,3,0.4,1
tdc_hia_hou,classification,149,1,8,0.01,retrospective working threshold with sensitivity grid,0.013919753086419804,0,0,4,6,4,0.6666666666666666,1
tdc_hia_hou,classification,149,1,8,0.02,retrospective working threshold with sensitivity grid,0.003919753086419803,0,1,7,7,6,1.0,1
tdc_hia_hou,classification,149,1,16,0.005,retrospective working threshold with sensitivity grid,0.018919753086419803,0,0,3,3,1,0.2,0
tdc_hia_hou,classification,149,1,16,0.01,retrospective working threshold with sensitivity grid,0.013919753086419804,0,0,6,4,3,0.42857142857142855,0
tdc_hia_hou,classification,149,1,16,0.02,retrospective working threshold with sensitivity grid,0.003919753086419803,0,0,9,12,10,0.6153846153846154,1
tdc_hia_hou,classification,149,1,32,0.005,retrospective working threshold with sensitivity grid,0.018919753086419803,0,0,3,3,1,0.2,0
tdc_hia_hou,classification,149,1,32,0.01,retrospective working threshold with sensitivity grid,0.013919753086419804,0,0,6,4,3,0.42857142857142855,0
tdc_hia_hou,classification,149,1,32,0.02,retrospective working threshold with sensitivity grid,0.003919753086419803,0,0,11,17,12,0.4,1
tdc_hia_hou,classification,149,2,4,0.005,retrospective working threshold with sensitivity grid,0.0,1,0,1,3,2,0.3333333333333333,1
tdc_hia_hou,classification,149,2,4,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,2,3,4,0.6666666666666666,1
tdc_hia_hou,classification,149,2,4,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,2,3,4,0.6666666666666666,1
tdc_hia_hou,classification,149,2,8,0.005,retrospective working threshold with sensitivity grid,0.0,1,0,1,5,2,0.2,1
tdc_hia_hou,classification,149,2,8,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,2,6,5,0.3333333333333333,1
tdc_hia_hou,classification,149,2,8,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,3,7,6,0.42857142857142855,1
tdc_hia_hou,classification,149,2,16,0.005,retrospective working threshold with sensitivity grid,0.0,1,0,2,3,2,0.25,0
tdc_hia_hou,classification,149,2,16,0.01,retrospective working threshold with sensitivity grid,0.0,1,0,4,4,6,0.6,1
tdc_hia_hou,classification,149,2,16,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,6,12,10,0.5,1
tdc_hia_hou,classification,149,2,32,0.005,retrospective working threshold with sensitivity grid,0.0,1,0,2,3,4,0.25,0
tdc_hia_hou,classification,149,2,32,0.01,retrospective working threshold with sensitivity grid,0.0,1,0,4,4,11,0.6,1
tdc_hia_hou,classification,149,2,32,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,6,17,21,0.35294117647058826,1
tdc_hia_hou,classification,149,3,4,0.005,retrospective working threshold with sensitivity grid,0.004197751660705244,0,0,1,3,1,0.3333333333333333,1
tdc_hia_hou,classification,149,3,4,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,3,3,3,1.0,1
tdc_hia_hou,classification,149,3,4,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,3,3,3,1.0,1
tdc_hia_hou,classification,149,3,8,0.005,retrospective working threshold with sensitivity grid,0.004197751660705244,0,0,2,5,1,0.4,1
tdc_hia_hou,classification,149,3,8,0.01,retrospective working threshold with sensitivity grid,0.0,1,0,5,6,1,0.8333333333333334,1
tdc_hia_hou,classification,149,3,8,0.02,retrospective working threshold with sensitivity grid,0.0,1,0,7,7,2,1.0,1
tdc_hia_hou,classification,149,3,16,0.005,retrospective working threshold with sensitivity grid,0.0,1,0,2,3,1,0.6666666666666666,1
tdc_hia_hou,classification,149,3,16,0.01,retrospective working threshold with sensitivity grid,0.0,1,0,5,4,3,0.8,1
tdc_hia_hou,classification,149,3,16,0.02,retrospective working threshold with sensitivity grid,0.0,1,0,9,12,5,0.75,1
tdc_hia_hou,classification,149,3,32,0.005,retrospective working threshold with sensitivity grid,0.0087966274910577,0,0,1,3,1,0.0,0
tdc_hia_hou,classification,149,3,32,0.01,retrospective working threshold with sensitivity grid,0.0037966274910577,0,0,2,4,4,0.2,0
tdc_hia_hou,classification,149,3,32,0.02,retrospective working threshold with sensitivity grid,0.0,1,0,9,17,9,0.3684210526315789,0
tdc_pgp_broccatelli,classification,11,1,4,0.005,retrospective working threshold with sensitivity grid,0.052861164704492654,0,0,2,2,1,1.0,1
tdc_pgp_broccatelli,classification,11,1,4,0.01,retrospective working threshold with sensitivity grid,0.04786116470449265,0,1,2,2,3,1.0,1
tdc_pgp_broccatelli,classification,11,1,4,0.02,retrospective working threshold with sensitivity grid,0.03786116470449265,0,1,4,4,4,1.0,1
tdc_pgp_broccatelli,classification,11,1,8,0.005,retrospective working threshold with sensitivity grid,0.0,1,1,4,3,2,0.75,1
tdc_pgp_broccatelli,classification,11,1,8,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,4,4,3,1.0,1
tdc_pgp_broccatelli,classification,11,1,8,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,6,5,4,0.8333333333333334,1
tdc_pgp_broccatelli,classification,11,1,16,0.005,retrospective working threshold with sensitivity grid,0.0,1,0,2,6,2,0.3333333333333333,1
tdc_pgp_broccatelli,classification,11,1,16,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,6,8,6,0.75,1
tdc_pgp_broccatelli,classification,11,1,16,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,10,10,8,0.8181818181818182,1
tdc_pgp_broccatelli,classification,11,1,32,0.005,retrospective working threshold with sensitivity grid,0.0,1,0,2,6,2,0.3333333333333333,1
tdc_pgp_broccatelli,classification,11,1,32,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,6,9,6,0.6666666666666666,1
tdc_pgp_broccatelli,classification,11,1,32,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,16,20,11,0.7142857142857143,1
tdc_pgp_broccatelli,classification,11,2,4,0.005,retrospective working threshold with sensitivity grid,0.031461542583116626,0,0,2,2,1,0.3333333333333333,1
tdc_pgp_broccatelli,classification,11,2,4,0.01,retrospective working threshold with sensitivity grid,0.026461542583116622,0,0,4,2,1,0.5,1
tdc_pgp_broccatelli,classification,11,2,4,0.02,retrospective working threshold with sensitivity grid,0.016461542583116624,0,0,4,4,1,1.0,1
tdc_pgp_broccatelli,classification,11,2,8,0.005,retrospective working threshold with sensitivity grid,0.003559487770246621,0,0,1,3,2,0.3333333333333333,1
tdc_pgp_broccatelli,classification,11,2,8,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,2,4,4,0.5,1
tdc_pgp_broccatelli,classification,11,2,8,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,4,5,5,0.8,1
tdc_pgp_broccatelli,classification,11,2,16,0.005,retrospective working threshold with sensitivity grid,0.003559487770246621,0,0,5,6,4,0.5714285714285714,1
tdc_pgp_broccatelli,classification,11,2,16,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,6,8,8,0.75,1
tdc_pgp_broccatelli,classification,11,2,16,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,10,10,12,1.0,1
tdc_pgp_broccatelli,classification,11,2,32,0.005,retrospective working threshold with sensitivity grid,0.003559487770246621,0,0,5,6,4,0.5714285714285714,1
tdc_pgp_broccatelli,classification,11,2,32,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,6,9,10,0.6666666666666666,1
tdc_pgp_broccatelli,classification,11,2,32,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,15,20,20,0.75,1
tdc_pgp_broccatelli,classification,11,3,4,0.005,retrospective working threshold with sensitivity grid,0.025207100591716162,0,0,2,2,1,0.3333333333333333,1
tdc_pgp_broccatelli,classification,11,3,4,0.01,retrospective working threshold with sensitivity grid,0.02020710059171616,0,0,3,2,1,0.25,1
tdc_pgp_broccatelli,classification,11,3,4,0.02,retrospective working threshold with sensitivity grid,0.010207100591716162,0,1,4,4,2,1.0,1
tdc_pgp_broccatelli,classification,11,3,8,0.005,retrospective working threshold with sensitivity grid,0.006213017751479426,0,1,3,3,3,0.5,1
tdc_pgp_broccatelli,classification,11,3,8,0.01,retrospective working threshold with sensitivity grid,0.0012130177514794258,0,1,4,4,4,1.0,1
tdc_pgp_broccatelli,classification,11,3,8,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,4,5,5,0.8,1
tdc_pgp_broccatelli,classification,11,3,16,0.005,retrospective working threshold with sensitivity grid,0.0,1,1,2,6,2,0.3333333333333333,1
tdc_pgp_broccatelli,classification,11,3,16,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,7,8,5,0.875,1
tdc_pgp_broccatelli,classification,11,3,16,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,8,10,9,0.8,1
tdc_pgp_broccatelli,classification,11,3,32,0.005,retrospective working threshold with sensitivity grid,0.0,1,1,2,6,2,0.3333333333333333,1
tdc_pgp_broccatelli,classification,11,3,32,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,7,9,8,0.7777777777777778,1
tdc_pgp_broccatelli,classification,11,3,32,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,10,20,19,0.5,1
tdc_pgp_broccatelli,classification,23,1,4,0.005,retrospective working threshold with sensitivity grid,0.025952380952380952,0,0,1,2,1,0.5,1
tdc_pgp_broccatelli,classification,23,1,4,0.01,retrospective working threshold with sensitivity grid,0.02095238095238095,0,1,3,2,3,0.6666666666666666,1
tdc_pgp_broccatelli,classification,23,1,4,0.02,retrospective working threshold with sensitivity grid,0.010952380952380953,0,1,4,4,4,1.0,1
tdc_pgp_broccatelli,classification,23,1,8,0.005,retrospective working threshold with sensitivity grid,0.005132275132275215,0,0,3,3,2,0.5,0
tdc_pgp_broccatelli,classification,23,1,8,0.01,retrospective working threshold with sensitivity grid,0.0001322751322752145,0,0,4,4,2,1.0,1
tdc_pgp_broccatelli,classification,23,1,8,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,6,5,4,0.8333333333333334,1
tdc_pgp_broccatelli,classification,23,1,16,0.005,retrospective working threshold with sensitivity grid,0.0012962962962962442,0,0,6,6,4,0.7142857142857143,1
tdc_pgp_broccatelli,classification,23,1,16,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,8,8,6,1.0,1
tdc_pgp_broccatelli,classification,23,1,16,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,10,10,9,0.8181818181818182,1
tdc_pgp_broccatelli,classification,23,1,32,0.005,retrospective working threshold with sensitivity grid,0.0012962962962962442,0,0,7,6,4,0.625,1
tdc_pgp_broccatelli,classification,23,1,32,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,9,9,8,0.8,1
tdc_pgp_broccatelli,classification,23,1,32,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,15,20,15,0.6666666666666666,1
tdc_pgp_broccatelli,classification,23,2,4,0.005,retrospective working threshold with sensitivity grid,0.016503646503646555,0,1,2,2,2,0.3333333333333333,1
tdc_pgp_broccatelli,classification,23,2,4,0.01,retrospective working threshold with sensitivity grid,0.011503646503646556,0,1,2,2,4,0.3333333333333333,1
tdc_pgp_broccatelli,classification,23,2,4,0.02,retrospective working threshold with sensitivity grid,0.0015036465036465559,0,1,4,4,4,1.0,1
tdc_pgp_broccatelli,classification,23,2,8,0.005,retrospective working threshold with sensitivity grid,0.004366509366509623,0,0,2,3,3,0.6666666666666666,1
tdc_pgp_broccatelli,classification,23,2,8,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,3,4,4,0.75,1
tdc_pgp_broccatelli,classification,23,2,8,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,4,5,6,0.8,1
tdc_pgp_broccatelli,classification,23,2,16,0.005,retrospective working threshold with sensitivity grid,0.004366509366509623,0,0,2,6,6,0.3333333333333333,1
tdc_pgp_broccatelli,classification,23,2,16,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,7,8,9,0.6666666666666666,1
tdc_pgp_broccatelli,classification,23,2,16,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,10,10,11,1.0,1
tdc_pgp_broccatelli,classification,23,2,32,0.005,retrospective working threshold with sensitivity grid,0.004366509366509623,0,0,3,6,7,0.2857142857142857,1
tdc_pgp_broccatelli,classification,23,2,32,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,10,9,17,0.5833333333333334,1
tdc_pgp_broccatelli,classification,23,2,32,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,19,20,22,0.8571428571428571,1
tdc_pgp_broccatelli,classification,23,3,4,0.005,retrospective working threshold with sensitivity grid,0.0329577653033949,0,0,3,2,1,0.6666666666666666,0
tdc_pgp_broccatelli,classification,23,3,4,0.01,retrospective working threshold with sensitivity grid,0.027957765303394895,0,0,3,2,1,0.6666666666666666,0
tdc_pgp_broccatelli,classification,23,3,4,0.02,retrospective working threshold with sensitivity grid,0.017957765303394897,0,0,4,4,2,1.0,1
tdc_pgp_broccatelli,classification,23,3,8,0.005,retrospective working threshold with sensitivity grid,0.0,1,1,4,3,2,0.75,1
tdc_pgp_broccatelli,classification,23,3,8,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,4,4,3,1.0,1
tdc_pgp_broccatelli,classification,23,3,8,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,4,5,5,0.8,1
tdc_pgp_broccatelli,classification,23,3,16,0.005,retrospective working threshold with sensitivity grid,0.005892809409248971,0,0,7,6,4,0.8571428571428571,0
tdc_pgp_broccatelli,classification,23,3,16,0.01,retrospective working threshold with sensitivity grid,0.0008928094092489711,0,0,8,8,6,1.0,1
tdc_pgp_broccatelli,classification,23,3,16,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,10,10,11,1.0,1
tdc_pgp_broccatelli,classification,23,3,32,0.005,retrospective working threshold with sensitivity grid,0.005892809409248971,0,0,7,6,4,0.8571428571428571,0
tdc_pgp_broccatelli,classification,23,3,32,0.01,retrospective working threshold with sensitivity grid,0.0008928094092489711,0,0,12,9,7,0.75,1
tdc_pgp_broccatelli,classification,23,3,32,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,25,20,24,0.8,1
tdc_pgp_broccatelli,classification,37,1,4,0.005,retrospective working threshold with sensitivity grid,0.034437856829161013,0,0,2,2,1,1.0,1
tdc_pgp_broccatelli,classification,37,1,4,0.01,retrospective working threshold with sensitivity grid,0.02943785682916101,0,1,3,2,2,0.6666666666666666,1
tdc_pgp_broccatelli,classification,37,1,4,0.02,retrospective working threshold with sensitivity grid,0.01943785682916101,0,1,4,4,2,1.0,1
tdc_pgp_broccatelli,classification,37,1,8,0.005,retrospective working threshold with sensitivity grid,0.020413555848338375,0,0,5,3,3,0.6,1
tdc_pgp_broccatelli,classification,37,1,8,0.01,retrospective working threshold with sensitivity grid,0.015413555848338376,0,1,6,4,4,0.6666666666666666,1
tdc_pgp_broccatelli,classification,37,1,8,0.02,retrospective working threshold with sensitivity grid,0.005413555848338376,0,1,8,4,5,0.5,1
tdc_pgp_broccatelli,classification,37,1,16,0.005,retrospective working threshold with sensitivity grid,0.0,1,1,7,6,2,0.625,1
tdc_pgp_broccatelli,classification,37,1,16,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,12,8,3,0.6666666666666666,1
tdc_pgp_broccatelli,classification,37,1,16,0.02,retrospective working threshold with sensitivity grid,0.0,1,1,14,10,5,0.7142857142857143,1
tdc_pgp_broccatelli,classification,37,1,32,0.005,retrospective working threshold with sensitivity grid,0.0,1,1,9,6,2,0.5,1
tdc_pgp_broccatelli,classification,37,1,32,0.01,retrospective working threshold with sensitivity grid,0.0,1,1,19,10,3,0.5263157894736842,1
